90, 90
44, 73, 15
22, 88, 14
13, 36, 14
81, 89, 30
29, 33, 11
49, 35, 16
85, 18, 18
35, 16, 15
7, 71, 23
81, 2, 30
20, 74, 15
44, 67, 19
79, 13, 10
2, 58, 20
46, 59, 30
58, 90, 16
82, 90, 30
53, 28, 18
18, 70, 11
19, 31, 11
55, 2, 20
86, 27, 28
82, 63, 26
82, 89, 30
16, 62, 26
80, 75, 28
90, 85, 21
17, 86, 19
57, 47, 14
27, 7, 30
82, 2, 30
12, 39, 30
19, 21, 23
58, 67, 16
46, 75, 19
48, 6, 17
29, 59, 14
8, 27, 22
59, 74, 11
83, 90, 30
81, 79, 13
55, 90, 17
22, 19, 14
75, 32, 27
47, 55, 20
30, 90, 26
67, 55, 27
83, 89, 30
15, 76, 10
82, 62, 12
4, 39, 17
64, 87, 19
22, 78, 24
18, 86, 30
84, 21, 30
43, 17, 20
14, 13, 17
83, 2, 30
78, 88, 28
6, 57, 18
83, 33, 25
9, 28, 24
40, 8, 28
69, 59, 18
3, 6, 23
5, 72, 15
44, 43, 21
84, 90, 30
60, 67, 28
11, 78, 24
76, 81, 17
39, 78, 26
59, 3, 28
24, 84, 20
84, 89, 30
26, 68, 15
68, 81, 23
28, 4, 24
89, 89, 21
6, 20, 18
73, 76, 29
46, 34, 17
9, 13, 19
67, 40, 28
84, 2, 30
27, 37, 19
40, 79, 14
24, 3, 29
51, 64, 22
5, 25, 15
74, 16, 30
27, 33, 23
66, 37, 14
57, 35, 23
36, 87, 18
85, 90, 30
38, 19, 14
85, 55, 27
27, 76, 22
85, 89, 30
62, 52, 24
52, 83, 16
41, 66, 23
90, 27, 28
50, 57, 28
12, 77, 28
7, 62, 14
85, 2, 30
75, 76, 28
41, 68, 14
70, 55, 14
49, 57, 13
16, 22, 26
48, 34, 21
86, 90, 30
25, 73, 24
55, 2, 29
3, 44, 26
27, 36, 11
61, 22, 26
86, 89, 30
49, 55, 15
14, 81, 21
85, 22, 17
78, 5, 15
30, 11, 30
78, 9, 12
76, 73, 21
26, 2, 14
67, 10, 10
50, 3, 10
86, 2, 30
2, 19, 12
60, 40, 21
87, 63, 13
78, 41, 14
90, 57, 23
73, 28, 28
87, 90, 30
11, 69, 10
42, 81, 16
32, 42, 27
87, 89, 30
38, 79, 22
30, 51, 16
33, 41, 14
87, 2, 30
85, 34, 28
81, 5, 17
19, 9, 17
20, 9, 19
45, 40, 15
30, 26, 11
5, 52, 23
60, 19, 10
34, 86, 15
88, 90, 30
68, 6, 18
44, 22, 30
81, 72, 28
70, 32, 16
78, 57, 21
26, 21, 10
37, 14, 26
88, 89, 30
28, 78, 10
13, 32, 24
12, 55, 27
87, 57, 27
57, 51, 29
88, 2, 30
60, 73, 22
6, 59, 12
78, 64, 16
74, 75, 13
18, 20, 29
31, 59, 11
81, 37, 23
89, 90, 30
17, 27, 13
24, 10, 26
48, 85, 19
89, 89, 30
9, 22, 23
15, 11, 15
40, 33, 12
52, 86, 20
80, 76, 11
89, 2, 30
36, 76, 17
7, 14, 29
22, 67, 27
79, 89, 27
48, 67, 29
75, 60, 16
