1503, 1503
524, 1109, 11
282, 1503, 30
972, 1349, 18
578, 708, 13
1256, 841, 28
1276, 132, 11
98, 392, 16
421, 96, 11
282, 1502, 30
783, 101, 24
706, 71, 25
621, 547, 24
1259, 835, 15
208, 740, 19
972, 37, 30
1073, 975, 14
1345, 1209, 30
406, 1158, 25
282, 2, 30
295, 656, 21
1054, 1069, 29
763, 864, 11
241, 133, 13
1272, 906, 12
486, 1260, 12
1015, 1297, 28
800, 494, 21
1490, 31, 25
34, 1163, 14
283, 1503, 30
386, 1456, 11
329, 729, 29
1095, 984, 11
283, 1502, 30
1045, 1282, 21
1231, 514, 19
66, 618, 18
1461, 555, 13
204, 1452, 29
1151, 982, 13
642, 850, 22
496, 1038, 24
283, 2, 30
868, 40, 29
451, 108, 12
605, 58, 10
919, 179, 17
334, 1364, 10
730, 1429, 15
1273, 1471, 29
1448, 867, 15
1103, 155, 14
847, 989, 18
284, 1503, 30
198, 461, 26
335, 60, 23
847, 993, 29
37, 1080, 20
900, 285, 11
338, 1325, 10
1203, 142, 24
822, 811, 17
1259, 1002, 20
284, 1502, 30
1371, 1125, 18
435, 1036, 27
763, 1300, 22
1357, 358, 19
500, 865, 12
941, 1322, 20
1382, 553, 12
284, 2, 30
616, 1383, 28
425, 884, 23
932, 210, 26
1269, 992, 17
1366, 20, 14
222, 836, 27
906, 114, 24
1076, 638, 27
1299, 769, 17
88, 114, 19
285, 1503, 30
1149, 1032, 24
427, 168, 10
886, 400, 11
254, 746, 16
1309, 774, 22
878, 803, 10
1360, 954, 13
688, 246, 28
281, 581, 22
430, 466, 26
285, 1502, 30
862, 821, 30
870, 155, 30
503, 10, 13
1287, 1162, 23
285, 2, 30
1231, 355, 19
279, 397, 28
1233, 395, 12
1465, 1118, 27
73, 689, 11
450, 1067, 27
195, 341, 10
286, 1503, 30
243, 251, 28
534, 136, 30
1119, 255, 20
773, 754, 19
286, 1502, 30
1203, 1170, 12
171, 1277, 20
657, 135, 27
1060, 1113, 12
590, 1185, 22
1309, 424, 19
576, 1332, 12
1403, 1316, 11
286, 2, 30
334, 1199, 21
1192, 557, 28
985, 1303, 27
287, 1503, 30
653, 1491, 10
342, 835, 26
1074, 550, 29
362, 1195, 21
822, 583, 18
398, 986, 16
377, 1026, 20
891, 392, 28
287, 1502, 30
25, 1059, 24
160, 1208, 18
584, 336, 29
1255, 338, 20
582, 1302, 21
829, 861, 11
297, 514, 24
301, 736, 19
27, 787, 30
940, 200, 29
287, 2, 30
426, 1000, 15
638, 1477, 29
511, 62, 17
989, 749, 17
1095, 355, 17
491, 621, 12
1049, 355, 20
406, 422, 27
59, 975, 23
383, 442, 15
288, 1503, 30
1423, 1479, 11
326, 520, 30
1443, 609, 20
1224, 134, 27
186, 1009, 28
288, 1502, 30
276, 233, 13
962, 543, 30
1185, 689, 25
288, 2, 30
1387, 1283, 18
455, 1375, 10
510, 1489, 16
885, 639, 25
1069, 1205, 22
463, 1270, 27
1193, 1179, 10
289, 1503, 30
354, 1010, 23
74, 1411, 16
124, 1406, 27
1346, 502, 30
1288, 646, 21
289, 1502, 30
101, 1132, 30
1157, 295, 29
276, 1272, 15
1041, 991, 30
521, 133, 10
1493, 228, 22
1499, 315, 16
1182, 1492, 23
289, 2, 30
362, 557, 28
321, 469, 27
67, 1417, 23
824, 1387, 23
61, 1164, 22
1436, 853, 25
290, 1503, 30
828, 1342, 26
1178, 162, 16
52, 1495, 29
874, 1280, 30
713, 588, 12
134, 213, 10
179, 1486, 21
799, 1155, 22
945, 1304, 16
290, 1502, 30
657, 977, 29
1204, 1181, 27
180, 1500, 13
436, 1205, 23
394, 923, 20
318, 527, 26
290, 2, 30
593, 1420, 22
701, 1176, 14
1411, 1366, 10
595, 1247, 23
218, 1377, 26
291, 1503, 30
661, 515, 22
1244, 1014, 20
1034, 1427, 22
1090, 1094, 22
511, 758, 27
102, 569, 24
291, 1502, 30
490, 853, 29
886, 733, 26
1407, 100, 19
649, 1052, 17
291, 2, 30
11, 723, 22
1090, 937, 27
273, 1055, 20
642, 1226, 27
292, 1503, 30
476, 584, 21
576, 290, 16
143, 711, 23
1496, 1289, 19
190, 1067, 23
545, 607, 25
1152, 1295, 23
1489, 1488, 16
425, 1115, 23
1340, 485, 20
292, 1502, 30
582, 821, 12
1278, 1168, 16
534, 939, 29
106, 1065, 26
836, 1376, 12
1024, 1126, 26
776, 210, 10
803, 1425, 13
292, 2, 30
759, 1395, 26
106, 50, 10
417, 552, 17
429, 658, 15
1293, 260, 15
1256, 547, 14
940, 512, 29
293, 1503, 30
1318, 1136, 15
1402, 1395, 13
1227, 1232, 13
768, 591, 11
262, 721, 30
175, 593, 17
350, 981, 30
731, 875, 23
1299, 1311, 11
486, 853, 27
293, 1502, 30
1280, 1293, 10
1045, 733, 17
561, 182, 10
1368, 352, 25
1473, 1258, 23
350, 1221, 11
509, 742, 11
293, 2, 30
846, 1293, 13
1456, 759, 18
885, 976, 21
699, 679, 28
919, 1175, 10
1223, 1354, 11
1308, 1122, 30
708, 528, 18
951, 1038, 23
294, 1503, 30
105, 953, 23
298, 648, 16
734, 75, 28
1024, 827, 10
30, 287, 17
464, 364, 16
294, 1502, 30
1339, 40, 12
1481, 793, 17
346, 1441, 21
267, 444, 26
278, 1028, 25
596, 815, 10
184, 1368, 15
1245, 330, 25
577, 948, 15
294, 2, 30
1058, 799, 11
257, 1145, 17
313, 786, 30
246, 332, 14
123, 204, 26
1335, 494, 11
1124, 606, 28
221, 608, 17
295, 1503, 30
727, 301, 14
812, 595, 18
86, 151, 27
1486, 693, 15
32, 818, 17
952, 713, 18
1413, 1238, 12
206, 556, 21
1021, 714, 14
295, 1502, 30
734, 661, 16
1456, 1252, 28
169, 312, 13
77, 172, 13
1113, 1265, 25
978, 885, 16
206, 866, 11
355, 1045, 26
295, 2, 30
482, 369, 16
281, 1137, 15
587, 883, 28
1132, 228, 25
621, 706, 24
1487, 435, 22
435, 783, 19
296, 1503, 30
359, 366, 21
1374, 213, 19
770, 10, 11
296, 1502, 30
1427, 1351, 21
211, 322, 27
205, 1095, 11
128, 1248, 22
402, 390, 26
270, 183, 20
296, 2, 30
908, 142, 25
1278, 1223, 24
1330, 490, 30
1484, 251, 18
1079, 351, 28
747, 694, 27
1387, 681, 17
297, 1503, 30
1415, 1427, 14
447, 1426, 20
356, 97, 30
297, 1502, 30
1229, 351, 25
1206, 865, 14
123, 1227, 11
953, 1268, 19
1264, 790, 15
1162, 292, 26
297, 2, 30
1328, 78, 21
13, 670, 23
384, 676, 24
177, 1458, 13
298, 1503, 30
1350, 522, 29
1399, 307, 11
1139, 548, 17
1230, 846, 26
627, 650, 28
867, 673, 13
938, 818, 11
467, 1268, 16
1169, 292, 10
298, 1502, 30
74, 833, 25
1013, 39, 13
751, 1130, 17
298, 2, 30
795, 909, 27
190, 103, 21
171, 499, 30
353, 784, 22
481, 1302, 17
448, 1249, 17
333, 1112, 29
299, 1503, 30
1048, 1329, 13
872, 639, 26
50, 738, 11
867, 1483, 17
183, 1488, 27
262, 491, 12
299, 1502, 30
654, 1346, 28
703, 232, 23
334, 1384, 14
968, 391, 18
849, 980, 23
825, 494, 15
533, 42, 13
698, 540, 22
299, 2, 30
364, 808, 14
1198, 821, 29
212, 843, 28
1365, 805, 25
495, 1298, 22
300, 1503, 30
213, 1201, 20
397, 211, 16
548, 7, 18
300, 1502, 30
214, 1151, 17
710, 920, 24
1078, 505, 20
395, 1311, 20
1199, 731, 17
300, 2, 30
257, 454, 22
1028, 1029, 24
775, 513, 27
1484, 1083, 24
804, 573, 15
301, 1503, 30
1489, 733, 15
164, 102, 21
24, 117, 23
320, 1491, 23
907, 398, 27
564, 98, 19
984, 1165, 28
540, 827, 29
630, 629, 17
470, 327, 26
301, 1502, 30
588, 942, 13
967, 1067, 15
1017, 917, 13
796, 513, 29
103, 877, 15
185, 313, 29
301, 2, 30
249, 241, 11
882, 1445, 11
1085, 789, 20
729, 451, 24
1291, 407, 12
302, 1503, 30
999, 1204, 11
277, 178, 26
428, 1413, 15
1086, 403, 25
1392, 48, 27
592, 303, 23
525, 1369, 28
302, 1502, 30
572, 527, 17
1089, 785, 20
1316, 669, 23
914, 1138, 11
1414, 418, 21
693, 1027, 19
751, 1087, 27
302, 2, 30
377, 1408, 30
1199, 1259, 24
1330, 1287, 16
1157, 412, 19
303, 1503, 30
213, 180, 23
1152, 1379, 22
459, 209, 21
303, 1502, 30
550, 1207, 19
1017, 242, 11
478, 1032, 27
532, 88, 14
1239, 712, 13
1495, 691, 11
303, 2, 30
239, 998, 27
1224, 396, 30
1275, 629, 13
49, 840, 17
406, 35, 18
934, 521, 10
58, 854, 19
304, 1503, 30
835, 227, 15
768, 401, 10
928, 712, 30
1429, 998, 15
304, 1502, 30
1493, 158, 11
1324, 1059, 12
883, 558, 19
767, 60, 10
184, 1082, 30
107, 381, 20
1333, 688, 30
562, 1058, 28
757, 1024, 20
392, 674, 22
304, 2, 30
309, 309, 22
1472, 1166, 13
1142, 1395, 13
1280, 758, 12
879, 1027, 25
305, 1503, 30
328, 806, 27
308, 305, 24
766, 181, 28
1431, 1310, 22
792, 137, 21
566, 1080, 13
64, 1266, 29
539, 1369, 25
1490, 929, 20
305, 1502, 30
1303, 1014, 19
1379, 75, 14
657, 664, 27
1493, 223, 13
264, 1083, 15
173, 1149, 22
1103, 406, 13
305, 2, 30
753, 905, 16
685, 1339, 11
308, 1049, 21
306, 1503, 30
783, 961, 13
596, 206, 18
1020, 277, 27
1241, 942, 25
1070, 37, 25
54, 1156, 21
812, 817, 25
14, 1322, 28
622, 1202, 25
489, 314, 24
306, 1502, 30
254, 934, 29
136, 1495, 21
586, 231, 24
1399, 477, 17
170, 1118, 27
820, 1049, 17
306, 2, 30
1001, 175, 14
259, 259, 29
153, 789, 14
189, 593, 28
251, 511, 19
720, 589, 18
1236, 367, 20
693, 541, 21
655, 1281, 13
1429, 326, 13
307, 1503, 30
367, 1269, 23
146, 1283, 13
1153, 500, 20
1484, 1277, 21
307, 1502, 30
1362, 886, 21
1086, 201, 25
830, 922, 16
1002, 352, 30
1421, 668, 19
95, 281, 18
256, 1376, 27
227, 559, 17
307, 2, 30
502, 1326, 17
1304, 468, 13
512, 253, 16
308, 1503, 30
993, 327, 27
257, 960, 12
1443, 753, 10
1069, 1392, 10
208, 938, 18
905, 969, 19
582, 1359, 17
542, 1297, 22
308, 1502, 30
746, 88, 19
509, 1061, 14
38, 708, 11
308, 2, 30
349, 1117, 21
1005, 1466, 26
704, 1468, 18
760, 17, 25
705, 732, 15
807, 477, 13
223, 324, 26
1293, 1229, 21
309, 1503, 30
201, 896, 29
372, 955, 29
486, 71, 14
214, 405, 12
141, 743, 26
500, 1382, 15
905, 492, 20
1181, 296, 10
1000, 834, 10
309, 1502, 30
1058, 801, 20
1307, 21, 29
1310, 184, 18
859, 1448, 11
309, 2, 30
669, 162, 11
1135, 500, 17
412, 144, 28
833, 508, 30
310, 1503, 30
625, 576, 28
906, 1027, 21
599, 983, 10
1038, 1417, 29
695, 324, 30
1459, 1380, 13
977, 1466, 10
378, 873, 20
310, 1502, 30
912, 112, 25
1383, 184, 26
397, 1090, 24
1497, 453, 15
1318, 785, 23
949, 506, 27
138, 947, 27
310, 2, 30
836, 1431, 16
1464, 1254, 17
1064, 788, 13
361, 1327, 12
149, 169, 16
1141, 1179, 15
311, 1503, 30
237, 26, 22
813, 396, 13
687, 1464, 18
311, 1502, 30
815, 12, 26
557, 780, 14
1103, 31, 24
380, 227, 20
311, 2, 30
1178, 527, 28
1366, 997, 11
1142, 1495, 20
367, 50, 17
1104, 358, 11
312, 1503, 30
949, 1040, 27
729, 1374, 24
475, 182, 25
238, 856, 23
857, 922, 10
1281, 791, 13
384, 456, 29
1052, 1241, 15
252, 1227, 10
1254, 1416, 18
312, 1502, 30
23, 111, 30
849, 1013, 19
1147, 1226, 22
265, 93, 18
1346, 245, 15
312, 2, 30
548, 964, 18
401, 118, 19
865, 1402, 30
201, 1465, 13
974, 960, 19
645, 393, 23
95, 708, 10
379, 325, 16
708, 1360, 25
1020, 229, 14
313, 1503, 30
192, 387, 22
390, 90, 12
356, 373, 26
252, 1367, 17
1180, 326, 27
52, 1293, 10
313, 1502, 30
89, 498, 28
1180, 523, 17
1343, 958, 24
711, 885, 11
502, 364, 22
313, 2, 30
1387, 1177, 20
150, 1400, 20
909, 409, 26
314, 1503, 30
1323, 1360, 18
867, 1185, 20
264, 4, 29
804, 742, 25
264, 1324, 18
314, 1502, 30
562, 567, 17
1455, 628, 20
451, 1304, 24
408, 496, 21
548, 205, 26
76, 20, 25
428, 1492, 12
1278, 608, 17
945, 119, 27
603, 1275, 18
314, 2, 30
59, 291, 30
944, 1210, 10
139, 118, 26
1419, 6, 24
415, 168, 12
315, 1503, 30
312, 450, 24
425, 524, 21
20, 388, 11
208, 227, 24
315, 1502, 30
258, 1388, 23
1154, 663, 24
237, 95, 28
505, 1306, 11
1377, 8, 21
101, 481, 19
1390, 431, 17
315, 2, 30
1191, 914, 10
413, 108, 13
73, 1212, 19
907, 640, 16
1481, 358, 24
421, 385, 27
316, 1503, 30
518, 45, 16
626, 527, 18
1102, 542, 21
514, 1324, 21
1384, 1192, 27
870, 1077, 20
1472, 1217, 12
415, 1216, 15
316, 1502, 30
602, 31, 17
951, 851, 12
1473, 123, 20
296, 582, 21
270, 545, 11
316, 2, 30
501, 342, 25
759, 438, 10
1017, 812, 27
926, 666, 24
146, 215, 27
611, 978, 11
505, 221, 23
825, 34, 10
317, 1503, 30
351, 1427, 17
1359, 758, 12
920, 379, 20
24, 1470, 15
209, 123, 30
1281, 755, 21
1450, 1140, 20
317, 1502, 30
99, 828, 23
1004, 528, 12
245, 503, 17
627, 535, 20
272, 413, 15
1182, 738, 15
359, 749, 29
454, 103, 19
198, 1220, 16
1054, 885, 13
317, 2, 30
212, 5, 11
68, 301, 12
590, 1389, 28
992, 1256, 20
474, 119, 19
428, 1122, 27
318, 1503, 30
73, 265, 13
153, 722, 28
359, 31, 16
387, 117, 23
1422, 1021, 21
1248, 1187, 23
772, 1326, 11
318, 1502, 30
919, 442, 24
346, 1049, 23
1311, 559, 13
318, 2, 30
503, 898, 13
440, 822, 10
515, 895, 14
991, 678, 24
748, 1013, 10
353, 243, 17
1273, 122, 17
26, 1231, 10
434, 227, 18
1387, 1096, 22
319, 1503, 30
1337, 215, 30
967, 58, 15
835, 1477, 13
1415, 982, 23
319, 1502, 30
1497, 1005, 29
784, 233, 16
1319, 421, 24
755, 583, 25
1458, 1110, 27
41, 1311, 25
689, 41, 14
319, 2, 30
818, 89, 20
91, 989, 28
993, 396, 18
320, 1503, 30
520, 188, 30
1085, 772, 14
695, 1108, 21
1428, 686, 12
1268, 1160, 26
641, 37, 11
1363, 267, 26
373, 374, 17
741, 1070, 17
320, 1502, 30
30, 755, 12
1139, 745, 17
458, 1000, 10
1390, 364, 24
313, 1218, 14
143, 816, 13
1262, 571, 15
510, 441, 13
320, 2, 30
527, 624, 12
692, 683, 26
422, 700, 23
216, 890, 12
321, 1503, 30
1011, 790, 15
1451, 603, 20
1113, 1295, 11
1197, 748, 23
447, 324, 27
321, 1502, 30
1310, 1121, 17
1452, 972, 13
121, 1110, 11
321, 2, 30
192, 1068, 12
222, 1196, 24
1067, 1117, 17
707, 90, 16
834, 653, 16
1166, 814, 11
322, 1503, 30
745, 1461, 17
466, 807, 18
561, 722, 23
1262, 161, 10
755, 1096, 16
624, 294, 24
859, 1326, 27
322, 1502, 30
404, 925, 15
419, 675, 26
1024, 427, 26
436, 1187, 26
322, 2, 30
912, 279, 17
548, 793, 10
349, 1172, 27
167, 6, 30
1382, 323, 18
265, 258, 21
291, 80, 10
681, 543, 17
887, 936, 26
323, 1503, 30
5, 1104, 24
522, 617, 14
719, 1421, 11
307, 193, 26
1327, 1142, 11
546, 481, 19
269, 670, 23
323, 1502, 30
1034, 935, 12
687, 1300, 17
799, 877, 10
294, 1399, 27
323, 2, 30
87, 410, 23
1347, 672, 27
548, 528, 10
564, 80, 20
460, 241, 13
208, 663, 11
845, 982, 16
1152, 1454, 28
1406, 1007, 11
820, 1031, 23
324, 1503, 30
927, 391, 27
1269, 885, 26
834, 174, 27
534, 222, 30
949, 1498, 11
482, 927, 24
197, 1026, 13
1477, 372, 19
324, 1502, 30
212, 1026, 15
186, 560, 23
425, 1438, 17
1183, 768, 22
942, 330, 16
1177, 1156, 27
5, 1249, 30
1437, 933, 16
92, 766, 19
324, 2, 30
685, 1017, 25
231, 759, 21
1453, 70, 30
1048, 203, 25
539, 361, 18
1093, 864, 13
1057, 354, 30
1287, 148, 19
861, 1248, 30
354, 136, 18
325, 1503, 30
6, 467, 26
138, 1412, 26
39, 139, 21
1120, 1170, 21
325, 1502, 30
862, 914, 26
931, 1036, 30
1299, 70, 25
462, 603, 18
325, 2, 30
654, 708, 13
52, 408, 20
606, 353, 26
1295, 1423, 25
1110, 329, 16
726, 589, 13
1294, 44, 23
840, 941, 19
317, 766, 20
326, 1503, 30
1250, 858, 29
462, 424, 10
956, 1062, 28
1430, 929, 24
561, 333, 26
1053, 1149, 30
1263, 975, 13
1423, 1338, 17
368, 219, 28
326, 1502, 30
466, 184, 29
890, 916, 21
55, 336, 29
710, 1186, 25
1489, 707, 10
870, 1201, 18
399, 1018, 11
326, 2, 30
1094, 402, 15
227, 677, 22
994, 436, 24
288, 1460, 12
1141, 1477, 24
243, 807, 23
162, 365, 21
835, 1353, 30
1366, 1011, 20
327, 1503, 30
5, 951, 19
686, 668, 22
197, 988, 18
327, 1502, 30
343, 102, 20
95, 1503, 17
1273, 903, 12
730, 1027, 25
797, 724, 13
331, 1247, 16
62, 910, 12
1155, 1240, 21
327, 2, 30
1136, 110, 20
1433, 404, 24
246, 1361, 28
1215, 75, 28
1459, 565, 23
1373, 783, 12
328, 1503, 30
259, 830, 22
1026, 705, 14
523, 295, 16
182, 526, 28
328, 1502, 30
355, 906, 12
17, 158, 21
1001, 1162, 23
550, 246, 15
9, 202, 20
861, 1020, 21
1135, 505, 23
1267, 208, 30
98, 307, 27
1315, 1459, 13
328, 2, 30
30, 106, 11
1294, 225, 23
1202, 262, 18
29, 241, 16
1075, 13, 28
95, 295, 15
740, 1126, 25
126, 263, 29
1356, 994, 15
329, 1503, 30
1359, 395, 21
989, 256, 14
394, 20, 19
1483, 955, 19
296, 1119, 24
132, 652, 25
709, 1033, 26
176, 669, 10
329, 1502, 30
1449, 6, 19
117, 447, 19
1370, 462, 22
1089, 363, 15
1111, 235, 11
1014, 169, 19
10, 810, 20
194, 587, 18
245, 1497, 25
329, 2, 30
190, 235, 25
1354, 490, 29
1431, 1288, 26
1082, 637, 16
579, 445, 21
440, 369, 30
982, 94, 15
330, 1503, 30
1411, 502, 30
1271, 715, 24
113, 121, 10
330, 1502, 30
1076, 1061, 30
1086, 463, 14
586, 572, 19
52, 426, 24
1021, 356, 25
759, 1466, 11
1367, 310, 20
242, 909, 21
330, 2, 30
419, 1341, 11
1347, 1115, 30
254, 1313, 24
1155, 1214, 27
1183, 483, 19
331, 1503, 30
633, 50, 21
1228, 114, 21
215, 1266, 13
1000, 1158, 20
830, 1140, 14
343, 717, 11
1111, 163, 15
1477, 931, 30
331, 1502, 30
4, 1264, 18
1288, 229, 18
1122, 488, 15
337, 361, 12
1244, 223, 17
1093, 562, 26
1264, 508, 14
331, 2, 30
1155, 2, 25
892, 1099, 28
773, 435, 23
332, 1503, 30
738, 125, 10
399, 896, 25
14, 646, 21
599, 1154, 17
1069, 1420, 27
137, 577, 21
500, 1242, 14
933, 1407, 30
323, 1230, 23
332, 1502, 30
583, 704, 23
212, 883, 14
1242, 478, 11
1455, 444, 17
326, 1236, 25
1036, 1398, 10
773, 612, 28
234, 508, 30
883, 139, 15
332, 2, 30
131, 251, 11
33, 211, 22
1200, 835, 27
950, 513, 16
333, 1503, 30
629, 715, 15
556, 383, 17
1257, 1000, 30
812, 336, 19
333, 1502, 30
197, 387, 15
231, 1428, 25
608, 1071, 26
369, 1143, 21
402, 1450, 20
310, 216, 11
731, 769, 29
150, 808, 22
797, 213, 17
475, 1062, 21
333, 2, 30
42, 1464, 25
519, 590, 30
430, 64, 13
334, 1503, 30
1256, 86, 24
557, 972, 22
668, 1185, 21
334, 1502, 30
742, 1234, 28
157, 894, 22
713, 279, 25
116, 799, 15
1300, 1491, 30
1387, 1299, 25
962, 217, 28
263, 1203, 25
1174, 516, 19
334, 2, 30
131, 993, 23
783, 1485, 21
102, 704, 26
1135, 719, 27
1288, 520, 12
1366, 1003, 26
1419, 44, 16
1253, 341, 18
236, 1095, 10
335, 1503, 30
77, 398, 15
648, 368, 30
1410, 427, 21
428, 683, 16
839, 1408, 15
583, 553, 25
335, 1502, 30
541, 966, 20
836, 760, 23
1230, 471, 19
161, 1266, 10
335, 2, 30
237, 744, 14
68, 1273, 11
541, 1226, 11
336, 1503, 30
1296, 780, 17
897, 921, 10
972, 435, 21
489, 802, 23
1106, 1099, 23
1382, 505, 11
402, 580, 13
813, 789, 24
336, 1502, 30
1317, 962, 26
99, 1139, 19
743, 126, 28
1221, 1482, 29
435, 1182, 17
738, 164, 11
696, 1161, 26
336, 2, 30
599, 575, 27
884, 911, 18
1212, 102, 11
703, 1013, 18
870, 1135, 25
337, 1503, 30
206, 1191, 27
1399, 1434, 24
397, 688, 21
337, 1502, 30
386, 130, 12
906, 1418, 15
774, 966, 14
1245, 1353, 30
759, 284, 23
1226, 931, 17
1491, 1025, 24
337, 2, 30
635, 174, 21
499, 1441, 25
507, 675, 22
1501, 336, 28
338, 1503, 30
185, 1049, 12
1051, 720, 27
821, 852, 23
338, 1502, 30
740, 301, 28
1275, 1245, 11
609, 1038, 15
301, 738, 17
474, 1158, 29
608, 290, 21
156, 602, 26
1222, 848, 10
338, 2, 30
579, 183, 22
625, 510, 13
974, 675, 24
1250, 1041, 12
1076, 153, 20
339, 1503, 30
1273, 1120, 30
561, 1427, 11
1222, 897, 19
768, 166, 18
516, 1279, 26
327, 19, 28
1247, 529, 17
1137, 502, 26
708, 248, 11
195, 983, 22
339, 1502, 30
1085, 173, 22
565, 74, 18
482, 1125, 28
576, 276, 12
1247, 949, 17
884, 703, 13
3, 960, 23
339, 2, 30
1244, 563, 22
106, 274, 30
447, 44, 29
285, 851, 22
238, 446, 26
349, 138, 18
1287, 1401, 27
340, 1503, 30
911, 838, 21
281, 495, 13
342, 874, 26
1393, 1425, 14
1347, 46, 27
1396, 267, 21
340, 1502, 30
1228, 214, 25
1403, 549, 19
1187, 170, 21
340, 2, 30
647, 1145, 24
1227, 942, 25
596, 423, 21
1354, 1428, 12
613, 1231, 17
1375, 1311, 27
926, 976, 16
515, 1107, 17
685, 1271, 25
1287, 1003, 17
341, 1503, 30
609, 89, 30
1266, 880, 16
14, 109, 25
1000, 9, 26
279, 1427, 16
1433, 92, 20
707, 919, 11
341, 1502, 30
1309, 1143, 10
643, 458, 21
861, 244, 29
703, 531, 24
226, 571, 23
1322, 294, 16
686, 1257, 11
560, 954, 28
341, 2, 30
579, 354, 20
707, 243, 29
854, 941, 21
118, 1185, 27
687, 959, 18
224, 4, 22
799, 422, 22
342, 1503, 30
526, 1433, 24
527, 636, 23
109, 719, 12
342, 1502, 30
707, 566, 29
430, 301, 10
18, 616, 15
1113, 170, 18
198, 51, 12
1067, 1461, 20
1437, 317, 29
342, 2, 30
650, 206, 14
160, 136, 16
979, 978, 19
219, 666, 11
190, 492, 12
343, 1503, 30
1183, 861, 19
868, 673, 26
1014, 810, 20
893, 1247, 14
729, 7, 12
343, 1502, 30
486, 909, 16
1398, 1327, 22
1039, 1179, 20
458, 1124, 18
323, 1337, 18
899, 683, 26
36, 131, 13
6, 699, 19
343, 2, 30
875, 831, 12
692, 339, 27
1176, 1429, 14
344, 1503, 30
880, 125, 20
147, 1431, 25
915, 862, 12
344, 1502, 30
1144, 293, 18
214, 306, 12
428, 1268, 18
344, 2, 30
1145, 277, 29
583, 450, 14
318, 811, 12
345, 1503, 30
803, 593, 20
476, 101, 16
1266, 459, 16
580, 1283, 17
1296, 478, 10
1444, 967, 26
1203, 843, 23
1276, 1281, 13
345, 1502, 30
706, 1056, 12
110, 547, 25
813, 476, 20
586, 1085, 14
484, 1418, 20
1462, 1087, 12
1010, 1499, 15
586, 947, 23
843, 492, 21
345, 2, 30
895, 179, 12
1451, 241, 12
255, 1168, 20
346, 1503, 30
1104, 656, 18
995, 559, 28
1492, 1217, 17
1211, 1318, 21
798, 1095, 15
263, 1279, 17
1103, 924, 14
346, 1502, 30
715, 980, 12
1074, 78, 18
883, 1030, 11
346, 2, 30
442, 43, 22
718, 876, 30
875, 941, 22
1409, 1083, 20
125, 1412, 29
79, 1219, 15
738, 510, 10
67, 441, 25
927, 1005, 22
703, 222, 30
347, 1503, 30
192, 1307, 21
911, 104, 13
1143, 838, 23
589, 35, 28
280, 1189, 17
910, 339, 20
81, 427, 13
549, 198, 12
347, 1502, 30
787, 721, 20
100, 16, 26
1095, 655, 22
211, 18, 19
347, 2, 30
120, 848, 29
493, 1307, 27
817, 467, 26
974, 554, 21
1036, 1398, 29
122, 882, 27
976, 756, 11
1336, 256, 11
447, 1082, 23
348, 1503, 30
1305, 1438, 23
526, 49, 14
958, 1492, 23
348, 1502, 30
1427, 102, 18
1394, 1427, 15
1111, 642, 26
221, 1126, 26
231, 388, 30
59, 723, 28
520, 415, 17
397, 840, 16
348, 2, 30
1123, 768, 20
1457, 1171, 24
1060, 305, 14
1245, 136, 29
1017, 268, 19
240, 997, 30
349, 1503, 30
479, 729, 10
573, 1252, 24
1456, 169, 19
1245, 1076, 10
1479, 848, 21
1261, 1227, 21
296, 433, 18
989, 311, 12
349, 1502, 30
1170, 575, 21
1407, 836, 18
477, 73, 20
213, 106, 11
349, 2, 30
1011, 1064, 26
1212, 609, 28
49, 1085, 26
471, 1405, 27
329, 358, 23
622, 546, 15
359, 140, 24
1460, 203, 21
508, 1438, 18
350, 1503, 30
634, 666, 18
797, 949, 21
550, 275, 13
337, 986, 18
1048, 1143, 14
494, 1259, 27
1232, 997, 15
226, 190, 24
88, 1019, 30
350, 1502, 30
262, 1140, 19
671, 1451, 12
870, 944, 24
555, 332, 20
1139, 111, 12
1333, 264, 28
350, 2, 30
1128, 726, 24
833, 678, 14
138, 439, 30
592, 1020, 19
351, 1503, 30
1453, 1380, 11
250, 1331, 18
1129, 400, 12
627, 633, 30
1095, 1470, 18
351, 1502, 30
842, 976, 20
76, 953, 18
312, 1098, 15
351, 2, 30
425, 829, 23
85, 707, 14
717, 175, 14
1140, 974, 24
428, 592, 16
1094, 1248, 27
65, 746, 20
1384, 417, 24
96, 1308, 27
352, 1503, 30
1465, 289, 28
1470, 375, 29
1084, 1323, 22
556, 344, 28
352, 1502, 30
277, 794, 24
782, 247, 28
1059, 844, 15
447, 1086, 23
694, 355, 29
352, 2, 30
1003, 998, 23
879, 964, 21
1399, 1221, 15
305, 804, 11
353, 1503, 30
651, 213, 15
158, 1198, 19
132, 752, 30
46, 180, 15
418, 642, 28
353, 1502, 30
718, 611, 14
1202, 735, 18
1491, 190, 18
1218, 1460, 28
353, 2, 30
477, 524, 27
367, 1403, 13
475, 764, 16
354, 1503, 30
777, 438, 13
1004, 470, 21
1142, 378, 23
107, 162, 23
1295, 397, 14
824, 445, 30
1016, 299, 23
354, 1502, 30
897, 1465, 17
484, 1420, 13
63, 792, 21
1286, 600, 10
33, 1416, 15
369, 914, 20
784, 1197, 27
329, 785, 24
766, 1464, 19
354, 2, 30
299, 813, 30
661, 29, 30
14, 181, 21
355, 1503, 30
1041, 1307, 29
133, 627, 24
91, 1414, 14
354, 1283, 21
467, 874, 15
1077, 18, 17
935, 1386, 20
