4000, 4000
666, 2991, 28
3237, 3671, 14
910, 2162, 20
2124, 3150, 16
655, 2073, 29
3676, 2425, 13
754, 2, 30
11, 1497, 20
185, 801, 15
2819, 2326, 21
755, 4000, 30
3157, 2449, 28
247, 2356, 17
3397, 3283, 13
1369, 2505, 16
3027, 1732, 21
2848, 3845, 27
1674, 503, 21
1244, 3250, 19
441, 3440, 12
2218, 3857, 22
755, 3999, 30
2487, 2475, 29
3091, 617, 30
1985, 855, 30
740, 481, 20
763, 521, 19
2241, 2944, 19
755, 2, 30
2770, 2283, 11
3372, 3079, 17
1716, 2042, 24
756, 4000, 30
718, 319, 30
3583, 3697, 26
2260, 3809, 22
756, 3999, 30
204, 3253, 23
1670, 1030, 11
2656, 900, 11
3364, 2430, 30
2896, 944, 10
1921, 3276, 23
1713, 2698, 23
3995, 3619, 13
756, 2, 30
361, 1465, 30
1182, 2052, 29
1895, 1818, 15
757, 4000, 30
3562, 1642, 21
2040, 810, 19
2758, 423, 14
3327, 3432, 16
75, 3745, 30
757, 3999, 30
618, 472, 29
786, 344, 27
3936, 3560, 25
2022, 3420, 23
3058, 2071, 29
757, 2, 30
3436, 665, 27
2744, 1726, 18
3094, 2864, 18
3579, 1808, 10
1255, 1493, 24
2309, 777, 19
3347, 147, 20
2134, 3610, 30
758, 4000, 30
943, 3535, 20
588, 5, 26
1022, 3201, 27
1168, 1354, 27
2678, 2518, 20
959, 966, 15
2217, 86, 15
758, 3999, 30
2461, 2054, 17
3625, 3433, 26
2928, 3626, 11
3576, 2749, 29
3091, 1557, 15
758, 2, 30
2715, 2351, 18
1916, 2989, 17
281, 2104, 24
3343, 2084, 11
1392, 3994, 24
2000, 3697, 13
759, 4000, 30
552, 1537, 13
3495, 1306, 27
2659, 2465, 13
759, 3999, 30
143, 317, 29
2681, 208, 19
3756, 1603, 15
520, 619, 20
2629, 3974, 22
369, 2147, 16
3656, 3039, 22
698, 1600, 14
1284, 2704, 17
759, 2, 30
953, 1709, 18
2327, 367, 16
2167, 192, 28
1067, 3830, 18
3043, 214, 12
62, 1846, 30
2626, 3038, 25
2191, 1627, 17
760, 4000, 30
849, 1215, 11
902, 1138, 28
2825, 901, 27
232, 3755, 30
1982, 3739, 22
551, 415, 23
2740, 1558, 22
3518, 1931, 13
760, 3999, 30
2565, 3677, 30
322, 787, 26
808, 444, 16
760, 2, 30
3554, 1400, 19
2324, 2715, 25
2727, 155, 16
950, 3619, 17
2092, 3850, 20
1018, 3890, 14
699, 589, 27
275, 190, 16
1124, 818, 14
58, 3227, 25
761, 4000, 30
2389, 3927, 24
2551, 1435, 15
3519, 3205, 18
3968, 518, 21
1531, 1023, 29
3262, 700, 17
1431, 3213, 22
603, 3425, 18
1058, 882, 24
761, 3999, 30
1110, 1895, 27
3184, 1918, 16
2523, 1168, 21
2507, 285, 18
3944, 1180, 19
941, 3617, 19
761, 2, 30
2974, 1903, 14
3951, 1461, 26
2810, 3924, 13
1790, 2257, 29
2618, 1300, 19
2807, 3853, 12
1154, 2883, 19
1174, 1799, 12
2889, 2679, 10
762, 4000, 30
540, 3029, 13
2545, 282, 25
674, 97, 24
762, 3999, 30
1650, 3287, 11
3145, 3705, 15
160, 2131, 13
54, 2309, 11
2154, 3546, 28
2405, 1923, 10
3669, 2953, 23
1884, 2307, 20
3950, 1636, 27
762, 2, 30
2850, 3598, 25
546, 3669, 11
1006, 3403, 20
763, 4000, 30
2026, 509, 13
3580, 1148, 27
3379, 2932, 19
763, 3999, 30
1529, 49, 23
2128, 375, 14
498, 459, 26
1667, 409, 13
3217, 804, 13
2207, 3413, 18
1828, 3632, 13
684, 391, 23
763, 2, 30
951, 892, 30
3552, 3522, 11
158, 353, 19
206, 1143, 21
2985, 1490, 27
3218, 1876, 11
2417, 2133, 18
2655, 2778, 23
764, 4000, 30
2509, 752, 26
754, 3748, 27
2164, 2513, 22
2744, 3368, 23
764, 3999, 30
2191, 1878, 19
1993, 1696, 27
774, 621, 25
3869, 111, 11
629, 3338, 29
1085, 278, 26
1266, 1751, 13
764, 2, 30
3015, 1061, 30
2362, 3262, 28
2918, 3615, 15
3621, 3756, 27
3375, 1903, 12
2655, 2853, 18
2180, 368, 22
765, 4000, 30
1334, 733, 26
1829, 3000, 22
1797, 3479, 23
3138, 3101, 12
765, 3999, 30
2062, 1121, 28
1171, 3604, 27
3399, 2751, 15
1473, 2775, 11
765, 2, 30
1151, 2823, 23
841, 106, 16
2723, 3453, 23
766, 4000, 30
3195, 2082, 25
2859, 1261, 24
2450, 1039, 27
1862, 2302, 28
703, 177, 25
766, 3999, 30
619, 83, 21
2650, 1390, 20
1424, 843, 22
2510, 288, 12
2051, 41, 30
766, 2, 30
1522, 80, 12
448, 3173, 30
109, 1955, 26
767, 4000, 30
3359, 3879, 18
2159, 2185, 30
3737, 2045, 16
1088, 1737, 21
767, 3999, 30
882, 3433, 23
3276, 36, 13
326, 246, 18
1705, 3768, 14
767, 2, 30
496, 2080, 25
2633, 873, 19
1946, 3185, 13
799, 2551, 18
1228, 1600, 14
1110, 877, 22
2283, 3977, 13
419, 2496, 21
768, 4000, 30
3306, 2846, 25
2990, 358, 13
3595, 939, 13
768, 3999, 30
1517, 318, 10
154, 2453, 26
412, 2278, 26
2609, 1792, 30
612, 2472, 19
904, 321, 22
768, 2, 30
2924, 621, 27
868, 34, 18
515, 468, 28
2011, 251, 16
1737, 380, 30
233, 1016, 21
66, 2952, 18
3848, 1068, 28
769, 4000, 30
493, 2365, 10
1744, 735, 17
3213, 2584, 21
3190, 632, 27
3, 209, 10
2927, 2653, 20
769, 3999, 30
945, 1770, 12
3443, 2079, 24
834, 1723, 23
750, 3387, 19
3153, 800, 21
3010, 3887, 17
2100, 382, 16
769, 2, 30
3716, 2232, 10
2069, 3437, 30
3039, 3782, 15
2364, 1111, 11
1313, 3491, 19
2818, 3728, 17
763, 21, 13
2272, 344, 24
770, 4000, 30
169, 2150, 15
200, 25, 24
332, 2613, 10
1436, 901, 23
770, 3999, 30
3744, 1283, 21
213, 1181, 18
2485, 1325, 27
770, 2, 30
2999, 1928, 28
3155, 848, 18
2659, 485, 11
1437, 210, 24
1368, 2442, 19
3340, 3303, 26
771, 4000, 30
3988, 3626, 21
2577, 497, 22
3572, 2512, 30
945, 1429, 12
771, 3999, 30
576, 2784, 10
2015, 1154, 10
1568, 963, 23
15, 2287, 16
771, 2, 30
19, 1120, 24
542, 2122, 19
720, 1125, 19
772, 4000, 30
1027, 848, 17
3478, 4000, 15
171, 2262, 15
3270, 2628, 13
3039, 2320, 30
772, 3999, 30
1362, 2297, 21
2299, 1761, 13
3932, 3878, 17
772, 2, 30
2289, 1320, 20
1440, 2712, 21
2823, 298, 30
2733, 2856, 11
1202, 2624, 12
2836, 1312, 30
3032, 779, 12
773, 4000, 30
2752, 3320, 11
2370, 2009, 13
14, 294, 16
773, 3999, 30
3090, 1705, 23
3828, 2102, 19
440, 3626, 14
3340, 3065, 26
724, 1340, 17
412, 590, 15
1226, 1400, 27
1423, 3099, 12
773, 2, 30
3957, 1837, 21
2003, 2705, 29
1657, 763, 18
2, 2350, 11
774, 4000, 30
371, 451, 15
2139, 1607, 22
2897, 2778, 11
525, 3085, 20
710, 2933, 14
3569, 3597, 16
1830, 1792, 11
1125, 1322, 12
1629, 2686, 30
668, 3729, 12
774, 3999, 30
3078, 1924, 11
3414, 785, 10
1514, 156, 16
1646, 3480, 21
3618, 929, 18
3288, 2250, 24
3015, 1390, 17
1310, 2019, 15
1990, 978, 29
668, 3120, 14
774, 2, 30
3472, 2992, 14
434, 1400, 25
3408, 3960, 12
2491, 3332, 21
1285, 2142, 23
775, 4000, 30
2690, 3102, 30
2287, 1142, 20
94, 3256, 14
541, 2618, 13
775, 3999, 30
128, 2214, 27
1633, 839, 22
1536, 2731, 22
3301, 981, 14
484, 1247, 18
775, 2, 30
1990, 3612, 24
2020, 2036, 18
438, 2199, 16
2688, 1414, 28
890, 1576, 25
776, 4000, 30
2787, 1112, 17
2764, 404, 23
969, 480, 22
2533, 1816, 25
2331, 1680, 26
2135, 1692, 22
776, 3999, 30
2414, 2526, 14
2844, 2738, 28
3893, 3985, 25
1412, 510, 18
2685, 1967, 25
2664, 2214, 26
3226, 2007, 23
2602, 3571, 29
2479, 2954, 25
776, 2, 30
671, 3510, 28
2449, 3024, 13
2221, 3534, 29
2160, 1505, 28
2836, 3884, 25
777, 4000, 30
3021, 463, 10
2960, 2072, 12
848, 3675, 27
3522, 3793, 22
2446, 569, 27
3020, 599, 22
341, 85, 19
2915, 30, 12
138, 1388, 28
3640, 2138, 23
777, 3999, 30
2269, 1456, 24
693, 1740, 21
60, 558, 16
777, 2, 30
800, 3091, 13
3683, 2330, 20
3114, 3117, 24
1570, 2950, 18
748, 455, 14
2916, 3023, 13
2313, 1011, 17
982, 2607, 11
770, 2033, 21
778, 4000, 30
2074, 589, 12
1208, 1404, 14
673, 1228, 25
2071, 1578, 14
3964, 3697, 27
1616, 690, 24
1709, 694, 17
778, 3999, 30
3908, 1677, 13
3363, 2331, 10
2278, 2267, 20
3603, 1831, 14
778, 2, 30
1577, 3514, 12
2959, 1383, 10
436, 2287, 25
2495, 345, 28
3408, 3891, 19
3404, 1457, 23
2610, 513, 28
1267, 466, 24
779, 4000, 30
2785, 3556, 27
2294, 347, 22
2168, 1217, 23
1848, 2019, 11
2736, 413, 25
2786, 1309, 16
3965, 1153, 24
1705, 3374, 26
779, 3999, 30
3629, 1082, 23
2429, 2704, 10
3427, 1282, 28
1311, 2422, 19
2383, 1492, 20
259, 1057, 23
972, 2860, 11
3117, 690, 24
2419, 261, 16
779, 2, 30
1246, 2932, 11
2373, 858, 20
3296, 3359, 13
692, 2933, 16
286, 3193, 18
3911, 1894, 14
88, 2798, 23
1584, 1509, 15
780, 4000, 30
1715, 1906, 14
2446, 546, 16
499, 3780, 12
2330, 1816, 13
2147, 3007, 28
682, 2838, 21
1299, 2651, 14
2936, 3298, 14
3951, 1063, 16
1445, 2053, 25
780, 3999, 30
2761, 893, 13
306, 3229, 29
3833, 3132, 19
3793, 1460, 30
3475, 889, 12
24, 1339, 17
1877, 1129, 13
3606, 3332, 12
1679, 2326, 24
344, 3741, 27
780, 2, 30
2690, 3500, 29
1870, 1781, 30
3043, 780, 27
3349, 913, 16
1487, 2391, 12
763, 3746, 20
781, 4000, 30
1846, 1182, 18
1082, 1864, 23
1520, 1588, 30
2049, 3659, 11
781, 3999, 30
686, 166, 21
2029, 2392, 30
3640, 777, 25
1475, 2403, 25
781, 2, 30
1185, 2399, 30
3278, 1776, 13
1577, 2725, 19
782, 4000, 30
563, 1729, 26
992, 1333, 25
2392, 3949, 19
1324, 2231, 25
2177, 3634, 19
782, 3999, 30
974, 864, 16
907, 2533, 18
507, 1786, 29
3268, 2100, 21
3873, 1329, 27
107, 2937, 25
2226, 2121, 26
2658, 1940, 28
300, 3312, 23
774, 2649, 29
782, 2, 30
2829, 2588, 12
535, 1639, 23
2635, 2120, 14
1086, 556, 17
157, 2411, 14
3812, 2964, 13
2281, 2303, 17
2327, 2066, 13
783, 4000, 30
1819, 2339, 29
1055, 2671, 30
1311, 1332, 24
365, 353, 14
3956, 3916, 11
1168, 3787, 20
783, 3999, 30
2357, 1752, 13
1072, 3929, 15
871, 3432, 10
3769, 2865, 29
3742, 2984, 10
783, 2, 30
3249, 515, 13
1675, 992, 23
2115, 1118, 19
181, 457, 30
3710, 2490, 14
148, 1272, 22
784, 4000, 30
3084, 2297, 22
1164, 2329, 10
993, 1130, 24
784, 3999, 30
2704, 3713, 21
1454, 535, 22
1532, 310, 27
2753, 3304, 20
948, 642, 14
784, 2, 30
3127, 2662, 15
1369, 1502, 17
2486, 3921, 10
269, 3763, 20
2988, 3923, 29
562, 336, 12
785, 4000, 30
2625, 1771, 11
304, 404, 12
1725, 52, 18
1425, 3529, 13
1908, 3089, 25
3719, 57, 27
3384, 983, 22
2101, 2974, 25
1462, 590, 19
785, 3999, 30
2122, 2052, 20
1298, 3423, 27
3002, 3470, 23
1296, 1501, 25
785, 2, 30
1835, 2136, 18
2392, 2818, 25
435, 1057, 23
310, 2083, 19
53, 3142, 12
786, 4000, 30
1069, 1864, 18
3563, 1989, 10
444, 3379, 25
413, 1497, 23
786, 3999, 30
3387, 2935, 13
2480, 2414, 10
787, 3753, 13
678, 3518, 23
786, 2, 30
3450, 1318, 17
3711, 2148, 11
688, 3374, 24
2043, 3154, 25
480, 3887, 28
521, 3360, 29
1934, 2579, 21
3306, 565, 20
2602, 3131, 20
787, 4000, 30
2627, 2066, 17
2638, 3293, 27
2435, 1821, 26
1570, 3912, 15
2291, 22, 24
787, 3999, 30
3922, 3891, 28
1085, 750, 18
2078, 2009, 29
244, 2962, 16
787, 2, 30
1034, 1294, 25
7, 224, 29
344, 2655, 20
3993, 2949, 27
3169, 3188, 18
1215, 3989, 17
1435, 2794, 19
3649, 2411, 30
1646, 1200, 16
788, 4000, 30
1074, 3190, 15
2019, 3088, 23
3404, 730, 28
1318, 2484, 20
2097, 2635, 11
788, 3999, 30
3130, 3254, 13
2135, 972, 22
2118, 2863, 20
598, 1536, 21
3560, 3811, 29
567, 705, 30
765, 3552, 19
992, 1307, 14
788, 2533, 18
788, 2, 30
342, 3126, 10
428, 1509, 22
1336, 2585, 23
2909, 298, 25
3695, 2602, 19
618, 949, 20
3998, 2484, 17
3648, 2338, 18
1930, 1816, 25
1576, 76, 19
789, 4000, 30
1227, 3891, 24
757, 3520, 14
193, 3619, 22
3258, 993, 16
1111, 3443, 29
1588, 121, 23
789, 3999, 30
2735, 3316, 23
2243, 2974, 22
1924, 1667, 14
789, 2, 30
3322, 3125, 29
1444, 1565, 11
2895, 2602, 29
2549, 3986, 21
454, 3495, 17
790, 4000, 30
3581, 2067, 15
1298, 3382, 25
1513, 1132, 21
531, 375, 28
413, 203, 21
2472, 3693, 12
2069, 774, 23
2621, 1139, 17
246, 3607, 25
790, 3999, 30
2419, 2306, 18
1781, 3960, 20
946, 2980, 10
3551, 3655, 28
929, 181, 12
3261, 2969, 13
17, 455, 22
2052, 1270, 18
3204, 2259, 20
2147, 3580, 11
790, 2, 30
1086, 3555, 28
1403, 3787, 23
1725, 2928, 11
3730, 3981, 26
791, 4000, 30
3324, 3452, 22
1659, 95, 20
962, 2283, 13
2359, 2424, 14
2382, 3770, 15
1829, 2594, 30
791, 3999, 30
3956, 1529, 22
2701, 2507, 22
2399, 914, 21
791, 2, 30
1427, 3872, 18
1038, 2168, 25
1309, 171, 17
792, 4000, 30
2797, 1586, 27
2465, 486, 15
1254, 3454, 25
3691, 3571, 25
1257, 3748, 16
792, 3999, 30
3974, 2894, 16
2828, 318, 16
2864, 2974, 25
348, 2888, 10
2446, 1680, 27
1219, 929, 18
1694, 887, 24
2332, 836, 14
3349, 442, 23
792, 2, 30
2751, 957, 10
2903, 3909, 10
2158, 2229, 28
1317, 332, 26
1418, 79, 17
1608, 3950, 20
343, 2665, 18
2210, 209, 20
1562, 624, 12
1921, 3253, 27
793, 4000, 30
2288, 2693, 10
1547, 2626, 18
3270, 3445, 29
2455, 1271, 24
1424, 2175, 22
762, 1654, 14
1859, 3329, 29
1356, 3677, 16
665, 1937, 23
793, 3999, 30
1028, 791, 28
1512, 1588, 21
494, 3335, 30
2677, 900, 22
2742, 1112, 17
3843, 2811, 16
2196, 1747, 24
2944, 367, 25
173, 857, 30
3439, 348, 19
793, 2, 30
1664, 3248, 25
2884, 3014, 30
213, 1512, 14
3586, 504, 30
1997, 1550, 22
794, 4000, 30
283, 695, 30
3056, 3850, 30
566, 165, 11
678, 532, 28
3825, 874, 28
2023, 3786, 13
3299, 1917, 18
794, 3999, 30
3850, 2376, 11
2100, 264, 12
813, 1289, 10
2005, 1542, 20
794, 2, 30
1037, 175, 18
1850, 1455, 11
3529, 1006, 12
981, 469, 28
900, 2596, 12
401, 1667, 10
2337, 168, 19
1803, 130, 16
3536, 1617, 23
795, 4000, 30
1611, 3481, 26
3997, 1780, 10
290, 3078, 24
1033, 768, 12
795, 3999, 30
1658, 3412, 14
3874, 3342, 12
3499, 890, 23
906, 2686, 27
2605, 1737, 24
795, 2, 30
2048, 897, 22
3792, 1268, 21
677, 1691, 27
3661, 1733, 22
934, 784, 23
714, 2320, 14
3055, 3298, 30
796, 4000, 30
537, 1569, 25
1355, 2624, 22
3677, 529, 11
1706, 769, 29
796, 3999, 30
2434, 1396, 25
1611, 1162, 29
691, 1282, 20
871, 1147, 28
3863, 3651, 12
667, 3329, 14
3622, 3697, 25
644, 3721, 25
1693, 3394, 25
1372, 2416, 21
796, 2, 30
495, 25, 19
1665, 1384, 13
2845, 2741, 10
1930, 1489, 17
2883, 127, 26
3313, 417, 20
2510, 2259, 11
188, 81, 24
2171, 3589, 16
3901, 839, 13
797, 4000, 30
149, 3782, 14
3917, 3216, 18
902, 2883, 22
3766, 1401, 27
1900, 2743, 29
1995, 549, 22
3009, 348, 26
2277, 3168, 30
797, 3999, 30
1134, 2123, 19
651, 427, 28
2138, 3637, 17
266, 197, 25
797, 2, 30
3060, 2051, 28
395, 970, 15
3062, 2130, 19
3989, 2622, 12
988, 125, 28
1516, 3456, 10
876, 1218, 25
2938, 2763, 14
798, 4000, 30
2825, 2479, 28
2098, 1535, 12
3365, 411, 12
1526, 2169, 27
798, 3999, 30
689, 2965, 14
2603, 3963, 19
2130, 1665, 23
306, 3286, 26
798, 2, 30
3651, 2715, 20
3431, 2518, 16
3566, 1157, 12
1115, 3356, 27
2658, 1644, 17
1342, 1245, 10
3364, 3285, 17
3383, 433, 27
3349, 3543, 16
2787, 3590, 24
799, 4000, 30
1557, 3309, 13
2377, 515, 22
3334, 2027, 29
3416, 1915, 21
3488, 1410, 23
2735, 533, 28
799, 3999, 30
1831, 1059, 12
2565, 1973, 17
876, 832, 19
2220, 346, 21
3894, 3932, 30
2197, 1673, 26
1503, 889, 12
2435, 3047, 19
799, 2, 30
3157, 2861, 21
3956, 3294, 19
749, 2857, 27
1453, 1000, 10
3118, 829, 27
3431, 1161, 14
898, 185, 16
3631, 1991, 18
3320, 1556, 10
800, 4000, 30
1028, 299, 10
2713, 2945, 17
3090, 3903, 14
577, 349, 13
3403, 921, 16
2159, 880, 25
680, 2624, 20
712, 3680, 20
800, 3999, 30
2322, 2905, 10
3180, 5, 23
2437, 1835, 21
800, 2, 30
1827, 3123, 21
2871, 2061, 29
2307, 2023, 11
2135, 1093, 18
865, 779, 11
1463, 2832, 20
1713, 3978, 18
3887, 1261, 20
801, 4000, 30
3601, 773, 15
3502, 3937, 12
1260, 2664, 18
2516, 2029, 16
2473, 848, 26
3182, 2319, 28
801, 3999, 30
903, 3177, 27
1292, 3446, 13
1076, 3637, 29
493, 1196, 20
3507, 848, 15
1982, 3520, 17
3926, 3854, 22
491, 185, 13
2360, 464, 26
216, 3037, 23
801, 2, 30
2260, 982, 17
1517, 507, 23
2724, 2384, 23
483, 615, 12
3525, 473, 14
802, 4000, 30
1231, 2048, 29
3899, 758, 20
2420, 3193, 30
452, 1876, 29
2499, 2986, 13
1548, 543, 29
200, 2942, 22
802, 3999, 30
912, 1120, 20
2985, 2940, 24
2615, 687, 22
2435, 1321, 18
271, 2644, 28
614, 1649, 17
802, 2, 30
3943, 3779, 22
789, 431, 24
582, 3292, 15
1410, 338, 28
150, 1804, 21
748, 2319, 19
1997, 3275, 14
1579, 3966, 29
667, 470, 11
803, 4000, 30
377, 1882, 30
890, 3494, 23
3746, 1518, 15
272, 881, 13
1974, 1347, 12
858, 1983, 10
644, 3486, 12
1287, 1702, 13
1981, 2639, 29
1055, 3171, 28
803, 3999, 30
3280, 204, 12
2841, 3809, 26
3347, 1785, 24
2779, 451, 12
1780, 1949, 20
803, 2, 30
3258, 1043, 11
2076, 1462, 15
1391, 2209, 11
2723, 131, 16
1105, 1219, 14
804, 4000, 30
572, 2349, 15
1598, 3595, 29
2653, 3396, 23
3358, 2259, 10
1165, 650, 28
635, 192, 30
2830, 1487, 25
3707, 2774, 19
1825, 1480, 12
2059, 1915, 19
804, 3999, 30
1588, 423, 13
1279, 2665, 14
2587, 1040, 28
3020, 2761, 10
2965, 60, 20
1262, 3359, 20
2789, 2763, 25
804, 2, 30
2761, 1615, 27
2751, 2765, 10
2057, 1290, 23
3935, 3089, 26
3617, 2634, 27
3095, 1500, 21
2850, 1769, 14
805, 4000, 30
2359, 3029, 24
2974, 938, 27
1228, 2606, 22
805, 3999, 30
3129, 1941, 23
388, 1186, 15
3718, 1262, 19
2082, 3001, 20
281, 350, 25
2199, 2999, 18
1878, 3587, 15
1933, 1656, 13
805, 2, 30
2450, 906, 27
1531, 298, 26
3881, 1058, 28
2216, 1439, 21
1545, 3566, 24
806, 4000, 30
1434, 1165, 20
1062, 2646, 16
3495, 1102, 23
1145, 2725, 19
1559, 2763, 30
3898, 2796, 24
1437, 1424, 17
1560, 3688, 30
2221, 3365, 20
1951, 3155, 23
806, 3999, 30
2283, 1278, 27
2693, 704, 23
995, 1320, 26
812, 575, 18
2061, 739, 21
3581, 3779, 17
3154, 3542, 13
671, 412, 21
1467, 3372, 22
708, 395, 13
806, 2, 30
1020, 2568, 23
1155, 851, 15
3370, 3641, 23
807, 4000, 30
2771, 3905, 13
2099, 2086, 28
1216, 1362, 12
658, 1338, 10
2509, 2116, 30
2264, 3979, 25
1398, 522, 19
807, 3999, 30
2761, 283, 28
2661, 2080, 23
1625, 2419, 13
3889, 1985, 12
2590, 1296, 29
807, 2, 30
637, 79, 21
1662, 1323, 13
1722, 3182, 11
2291, 105, 15
2946, 1679, 19
1442, 602, 25
3402, 3393, 18
2064, 2685, 15
808, 4000, 30
3642, 3814, 17
952, 382, 19
845, 2181, 17
658, 2668, 13
2939, 2759, 17
2022, 1927, 25
808, 3999, 30
3713, 935, 23
3806, 464, 25
1857, 3535, 17
182, 789, 16
1816, 2387, 17
2924, 556, 19
2283, 2146, 18
808, 2, 30
2922, 3682, 27
2787, 2252, 13
500, 2359, 11
809, 4000, 30
422, 1426, 20
518, 3944, 29
512, 3989, 27
921, 3364, 28
3174, 3102, 19
1780, 619, 21
2215, 2696, 23
809, 3999, 30
3249, 2350, 15
23, 2129, 14
427, 1993, 22
809, 2, 30
1860, 2937, 23
1727, 3204, 29
3349, 890, 14
163, 3955, 26
810, 4000, 30
1310, 3937, 25
3988, 3805, 11
1152, 2237, 21
2418, 52, 28
2726, 2639, 18
3578, 3117, 24
2623, 3412, 13
557, 2947, 10
1686, 261, 11
810, 3999, 30
607, 519, 17
3826, 1665, 27
513, 814, 25
810, 2, 30
3093, 229, 17
3955, 1525, 29
3781, 3759, 23
688, 2800, 12
3600, 1138, 28
3240, 1777, 23
3251, 2042, 22
1437, 1367, 22
811, 4000, 30
626, 2317, 25
1894, 2478, 16
2356, 448, 29
3891, 3848, 12
3074, 3044, 10
1000, 3627, 12
2990, 47, 26
1096, 1609, 26
38, 2757, 10
1414, 704, 27
811, 3999, 30
2644, 2705, 24
1151, 3294, 12
2862, 554, 15
2665, 1119, 11
1553, 1524, 30
485, 1062, 28
1400, 2623, 29
3888, 3683, 12
811, 2, 30
1207, 2348, 25
792, 3380, 10
1971, 1799, 28
88, 1104, 20
2934, 3187, 18
2644, 1846, 20
1184, 2578, 24
755, 2948, 28
1174, 856, 20
812, 4000, 30
799, 375, 14
2694, 136, 24
367, 3493, 22
3913, 1081, 20
79, 330, 29
679, 268, 11
92, 3702, 18
2191, 2154, 22
812, 3999, 30
688, 1796, 13
732, 2872, 16
2581, 84, 26
129, 390, 15
2597, 3665, 28
3188, 2805, 29
20, 233, 14
812, 2, 30
574, 567, 12
763, 3336, 29
721, 2451, 18
1137, 2590, 27
98, 3314, 17
813, 4000, 30
3379, 3825, 18
3189, 652, 29
2655, 1471, 13
2652, 1744, 29
3702, 547, 30
2790, 1068, 30
2551, 2150, 19
3795, 120, 29
1377, 2061, 10
257, 33, 11
813, 3999, 30
2332, 2078, 15
3341, 3230, 30
1376, 641, 21
3648, 529, 16
2190, 3048, 29
813, 2, 30
3814, 82, 22
1561, 2051, 27
106, 3300, 17
814, 4000, 30
3374, 3501, 15
3223, 1489, 11
3075, 1559, 11
268, 938, 13
59, 2897, 18
827, 2464, 28
814, 1677, 20
3267, 622, 25
2574, 1320, 12
814, 3999, 30
1505, 2798, 23
1309, 828, 20
2056, 1416, 12
814, 2, 30
203, 540, 15
3447, 1314, 29
3585, 2413, 20
2297, 1372, 26
725, 1747, 15
3680, 3028, 13
3407, 424, 24
1057, 3986, 25
815, 4000, 30
1876, 912, 13
1476, 2364, 11
3698, 2666, 29
2697, 3411, 27
1809, 2008, 22
815, 3999, 30
3872, 2213, 23
3146, 3553, 17
1431, 3232, 29
3218, 3536, 19
1359, 2920, 24
889, 3024, 23
3023, 2832, 30
815, 2, 30
3202, 320, 16
1844, 2451, 24
1211, 1987, 14
1563, 1201, 19
888, 2465, 14
934, 1171, 16
816, 4000, 30
2097, 2312, 26
1931, 604, 14
3862, 2795, 11
2350, 3669, 22
2056, 467, 12
1760, 1798, 29
1084, 513, 24
2348, 588, 27
816, 3999, 30
357, 276, 24
3096, 204, 22
877, 2535, 18
3662, 2517, 18
2576, 3892, 14
3612, 2984, 14
1505, 201, 26
2407, 81, 13
816, 2, 30
2338, 3823, 18
3212, 2543, 27
2539, 9, 16
2107, 1611, 24
1149, 1791, 27
1234, 3132, 22
3567, 870, 22
3405, 2133, 26
868, 124, 10
817, 4000, 30
3512, 2489, 17
520, 3877, 24
1676, 3883, 19
1484, 2814, 25
1724, 3026, 20
1498, 1291, 15
3918, 329, 19
703, 1931, 27
3118, 1740, 21
2372, 664, 24
817, 3999, 30
2255, 1075, 21
2285, 2065, 15
1175, 2238, 22
2446, 306, 17
2385, 3870, 24
3253, 3937, 16
636, 2177, 16
3024, 1647, 10
1036, 294, 24
817, 2, 30
3913, 2221, 20
2805, 3850, 16
541, 2650, 16
2258, 2938, 26
1564, 2429, 25
333, 3602, 17
2269, 2562, 22
779, 769, 20
1884, 2989, 24
3827, 1378, 17
818, 4000, 30
595, 632, 28
310, 1690, 11
2767, 2462, 30
3572, 3128, 21
3882, 947, 29
3569, 2001, 22
3926, 3233, 29
3165, 1700, 24
2111, 3311, 15
818, 3999, 30
3309, 81, 28
1899, 3665, 23
874, 3059, 22
3833, 2117, 27
818, 2, 30
1779, 3266, 25
1874, 3014, 12
1917, 3254, 29
3049, 421, 25
3721, 547, 13
111, 1955, 21
765, 1632, 26
819, 4000, 30
2818, 1412, 24
871, 2110, 14
1756, 1404, 27
832, 1666, 30
1387, 1254, 23
3574, 2814, 11
819, 3999, 30
781, 2334, 30
2173, 2944, 29
584, 844, 15
819, 2, 30
1434, 3504, 13
2872, 3369, 16
1449, 2401, 24
820, 4000, 30
1172, 1491, 27
3320, 3748, 13
178, 104, 16
3166, 3914, 16
1084, 682, 17
1141, 2348, 25
1237, 2741, 11
2517, 467, 20
884, 665, 15
820, 3999, 30
1539, 121, 24
2451, 2291, 16
253, 3073, 15
3170, 1802, 12
3063, 1356, 14
519, 1445, 29
2207, 756, 18
3960, 81, 21
820, 2, 30
2541, 1745, 12
3835, 345, 24
37, 2519, 27
821, 4000, 30
1778, 1175, 26
2903, 2184, 21
1537, 2547, 17
821, 3999, 30
173, 3476, 20
3049, 1481, 19
1485, 3060, 15
560, 2175, 13
1861, 2730, 28
1800, 1034, 11
1765, 3115, 18
3975, 1401, 17
1011, 1937, 10
821, 2, 30
3737, 2801, 16
2679, 2275, 28
645, 1421, 24
1625, 2223, 13
2784, 1837, 16
2178, 1023, 25
296, 3579, 13
1243, 1946, 24
2529, 3624, 30
973, 2766, 22
822, 4000, 30
883, 2054, 21
3536, 791, 14
2363, 3633, 22
3701, 1459, 26
