90, 90
3, 68, 13
67, 84, 24
81, 8, 19
35, 6, 18
38, 84, 15
50, 21, 29
79, 78, 30
59, 47, 24
82, 80, 18
3, 70, 30
72, 16, 17
25, 62, 17
72, 11, 28
61, 33, 26
79, 79, 30
28, 67, 20
82, 40, 16
89, 70, 24
85, 44, 29
79, 80, 30
25, 79, 29
12, 87, 25
31, 10, 14
68, 29, 11
80, 79, 30
88, 64, 16
55, 76, 15
80, 89, 26
80, 80, 30
66, 85, 10
12, 83, 17
34, 6, 16
66, 20, 21
8, 30, 26
80, 81, 30
75, 5, 12
87, 45, 18
34, 51, 18
5, 52, 27
19, 48, 18
4, 45, 21
79, 48, 16
81, 80, 30
52, 53, 30
34, 65, 10
46, 8, 19
72, 84, 29
77, 56, 12
80, 53, 14
18, 82, 17
26, 76, 18
81, 81, 30
48, 28, 23
8, 43, 23
76, 51, 13
58, 62, 27
65, 77, 16
59, 33, 14
81, 82, 30
88, 54, 11
80, 4, 10
56, 72, 10
27, 15, 22
77, 73, 29
82, 81, 30
83, 71, 19
75, 85, 21
32, 22, 22
38, 16, 29
14, 76, 16
70, 61, 14
67, 67, 18
24, 50, 20
82, 82, 30
75, 22, 17
82, 31, 22
43, 79, 13
30, 33, 18
47, 65, 23
79, 90, 28
15, 5, 21
8, 81, 28
82, 83, 30
14, 4, 26
12, 53, 29
40, 67, 22
54, 56, 18
79, 43, 18
21, 42, 28
72, 68, 15
26, 31, 11
83, 82, 30
39, 35, 27
77, 62, 13
85, 60, 16
26, 69, 19
36, 2, 11
83, 82, 12
66, 50, 11
81, 86, 28
2, 65, 19
90, 60, 16
83, 83, 30
57, 77, 28
21, 86, 30
67, 9, 10
69, 55, 27
86, 35, 30
73, 37, 30
66, 41, 17
83, 84, 30
50, 42, 30
10, 78, 19
4, 20, 11
36, 42, 27
70, 86, 19
86, 54, 11
49, 50, 19
65, 70, 18
84, 83, 30
75, 29, 26
69, 74, 22
79, 66, 14
26, 86, 18
84, 84, 30
5, 71, 25
8, 66, 19
24, 13, 19
11, 48, 14
81, 34, 14
83, 19, 23
37, 46, 10
89, 11, 13
84, 85, 30
64, 49, 11
31, 66, 28
66, 68, 27
11, 44, 21
67, 45, 19
63, 74, 10
2, 25, 11
16, 42, 22
38, 21, 16
24, 28, 21
85, 84, 30
50, 2, 24
60, 21, 28
50, 18, 24
61, 67, 30
33, 67, 18
35, 20, 21
54, 11, 27
85, 85, 30
45, 55, 10
71, 89, 18
19, 29, 22
49, 47, 13
56, 63, 14
75, 70, 19
85, 86, 30
64, 43, 10
77, 41, 23
5, 53, 11
25, 90, 22
82, 14, 10
55, 61, 24
50, 11, 27
59, 50, 19
86, 85, 30
10, 4, 15
24, 11, 16
76, 81, 23
49, 60, 26
36, 67, 14
52, 11, 30
17, 52, 27
65, 43, 10
86, 86, 30
41, 13, 22
51, 56, 18
81, 50, 30
42, 24, 20
86, 87, 30
84, 38, 11
43, 77, 20
20, 60, 29
10, 55, 26
87, 86, 30
16, 84, 17
40, 28, 30
81, 57, 15
13, 78, 13
87, 87, 30
9, 20, 28
79, 65, 26
88, 35, 22
88, 41, 17
14, 46, 13
2, 81, 25
87, 88, 30
52, 73, 29
13, 32, 23
48, 8, 27
28, 82, 27
88, 87, 30
18, 38, 24
28, 15, 11
46, 67, 30
79, 21, 20
88, 88, 30
27, 15, 30
59, 29, 13
71, 75, 29
57, 65, 26
46, 42, 23
40, 26, 21
47, 45, 28
30, 7, 30
40, 83, 24
58, 33, 26
88, 89, 30
66, 56, 28
73, 61, 15
54, 42, 12
30, 42, 10
83, 71, 26
66, 4, 18
89, 88, 30
70, 79, 17
6, 43, 25
57, 84, 20
70, 83, 13
75, 27, 11
30, 65, 13
78, 82, 13
62, 57, 24
90, 57, 22
89, 89, 30
75, 76, 10
60, 65, 21
15, 38, 18
7, 16, 19
70, 74, 24
67, 79, 18
55, 76, 14
89, 90, 30
12, 42, 24
25, 45, 26
89, 58, 24
12, 13, 13
54, 77, 11
90, 89, 30
60, 71, 26
32, 72, 29
75, 6, 28
66, 51, 16
66, 2, 29
