903, 903
249, 561, 29
313, 387, 16
238, 903, 30
493, 349, 23
43, 332, 15
841, 471, 30
495, 789, 30
532, 418, 25
738, 228, 15
581, 577, 26
80, 460, 17
92, 734, 14
779, 259, 25
238, 902, 30
36, 194, 17
530, 685, 12
312, 78, 30
89, 261, 19
607, 740, 29
102, 698, 24
238, 2, 30
650, 637, 24
172, 147, 28
611, 477, 16
687, 486, 23
235, 651, 19
888, 575, 24
208, 775, 12
464, 718, 10
144, 358, 25
239, 903, 30
627, 903, 30
884, 743, 22
203, 281, 23
239, 902, 30
855, 9, 28
515, 720, 14
239, 387, 22
35, 147, 15
399, 149, 20
845, 839, 16
150, 602, 13
564, 870, 27
647, 71, 13
506, 247, 13
239, 2, 30
308, 30, 18
524, 637, 28
168, 513, 16
71, 864, 30
740, 265, 11
815, 173, 24
86, 552, 29
240, 903, 30
375, 296, 13
834, 424, 10
764, 894, 30
518, 540, 13
364, 151, 26
240, 902, 30
710, 869, 19
677, 124, 14
570, 527, 13
240, 2, 30
86, 44, 28
108, 551, 21
382, 868, 16
241, 903, 30
358, 177, 19
613, 170, 27
259, 717, 30
31, 745, 26
241, 902, 30
47, 754, 30
269, 571, 24
422, 409, 21
245, 132, 13
774, 24, 25
462, 75, 30
402, 798, 11
598, 697, 15
241, 2, 30
238, 272, 27
121, 324, 19
438, 183, 29
242, 903, 30
689, 603, 22
882, 511, 16
316, 721, 21
778, 806, 15
369, 168, 16
122, 472, 20
430, 2, 25
242, 902, 30
272, 63, 24
854, 280, 14
615, 561, 10
816, 596, 18
802, 298, 22
680, 712, 23
551, 566, 24
180, 91, 24
267, 103, 16
682, 477, 28
242, 2, 30
276, 227, 10
192, 794, 10
25, 25, 28
387, 136, 10
425, 3, 30
805, 898, 28
549, 806, 13
243, 903, 30
31, 877, 29
848, 569, 27
601, 180, 21
425, 379, 18
243, 902, 30
29, 466, 16
653, 647, 12
518, 384, 18
243, 2, 30
464, 722, 18
852, 65, 13
275, 745, 24
647, 499, 24
535, 87, 17
795, 366, 18
128, 651, 30
460, 356, 21
465, 244, 23
236, 823, 20
244, 903, 30
505, 372, 14
395, 579, 14
657, 13, 12
273, 229, 10
764, 695, 16
732, 337, 19
117, 766, 22
198, 884, 26
431, 175, 12
244, 902, 30
502, 773, 23
536, 691, 27
193, 692, 26
770, 68, 25
112, 753, 27
244, 2, 30
393, 409, 13
47, 410, 20
292, 391, 23
59, 184, 25
245, 903, 30
232, 630, 25
522, 325, 23
202, 791, 18
363, 162, 29
245, 902, 30
656, 489, 25
797, 90, 21
120, 123, 26
611, 834, 29
424, 689, 19
845, 326, 28
90, 575, 14
245, 2, 30
209, 616, 20
789, 669, 23
42, 241, 28
772, 737, 19
226, 371, 25
477, 19, 22
698, 62, 19
690, 479, 16
108, 48, 27
758, 303, 29
246, 903, 30
767, 752, 24
821, 136, 19
238, 626, 24
607, 288, 25
829, 782, 15
124, 721, 30
133, 378, 25
246, 902, 30
46, 289, 15
457, 377, 10
223, 273, 27
188, 426, 13
665, 525, 14
191, 774, 24
246, 2, 30
595, 368, 14
182, 158, 29
315, 738, 24
643, 645, 17
586, 300, 18
844, 271, 10
531, 183, 28
247, 903, 30
658, 27, 17
283, 709, 29
346, 553, 28
221, 146, 17
318, 790, 13
343, 387, 18
348, 859, 30
20, 419, 13
682, 833, 26
203, 659, 22
247, 902, 30
234, 864, 26
444, 693, 12
504, 499, 12
185, 325, 22
247, 2, 30
108, 91, 18
702, 318, 25
81, 308, 15
44, 455, 13
525, 173, 15
388, 558, 17
669, 855, 22
248, 903, 30
13, 283, 21
630, 808, 17
677, 207, 13
359, 29, 27
820, 222, 23
480, 810, 22
675, 88, 10
180, 614, 12
701, 756, 26
248, 902, 30
174, 692, 30
285, 820, 24
560, 508, 15
537, 217, 24
248, 2, 30
44, 276, 20
799, 78, 21
800, 792, 20
57, 542, 27
118, 359, 13
678, 338, 24
230, 673, 10
278, 619, 13
887, 131, 28
249, 903, 30
126, 741, 23
216, 830, 26
795, 209, 13
722, 273, 10
40, 764, 23
842, 617, 27
2, 856, 15
249, 902, 30
266, 872, 29
8, 139, 26
89, 699, 12
777, 407, 24
708, 742, 16
485, 508, 26
249, 2, 30
854, 477, 14
351, 134, 16
624, 581, 16
250, 903, 30
11, 669, 30
664, 6, 30
607, 292, 25
206, 71, 24
308, 114, 10
250, 902, 30
576, 356, 27
697, 871, 12
772, 698, 25
174, 522, 26
88, 268, 20
48, 429, 21
557, 811, 10
59, 848, 14
250, 2, 30
739, 682, 17
103, 165, 23
674, 598, 26
758, 732, 19
450, 781, 30
145, 365, 10
59, 116, 22
498, 867, 17
251, 903, 30
486, 681, 27
595, 624, 26
558, 277, 16
251, 902, 30
479, 224, 18
349, 536, 20
624, 342, 20
238, 395, 29
334, 763, 13
612, 505, 19
428, 356, 13
834, 823, 17
251, 2, 30
509, 347, 30
27, 229, 24
5, 142, 16
579, 426, 30
252, 903, 30
662, 679, 28
220, 798, 21
567, 154, 26
555, 336, 24
617, 200, 21
100, 424, 21
252, 902, 30
375, 37, 18
551, 787, 25
298, 326, 22
239, 669, 23
315, 549, 26
496, 690, 28
436, 412, 18
61, 272, 29
5, 505, 27
252, 2, 30
623, 200, 14
636, 356, 22
456, 191, 23
232, 422, 20
725, 892, 27
605, 503, 26
231, 244, 30
253, 903, 30
458, 874, 11
248, 529, 15
387, 356, 22
188, 546, 15
253, 902, 30
316, 603, 20
666, 691, 26
48, 84, 27
253, 2, 30
899, 592, 19
703, 379, 21
160, 684, 19
852, 850, 12
518, 128, 17
543, 316, 25
254, 903, 30
180, 497, 17
851, 273, 13
619, 127, 11
347, 207, 13
589, 412, 21
218, 68, 24
651, 281, 18
254, 902, 30
583, 156, 24
247, 522, 18
822, 468, 11
12, 550, 29
254, 2, 30
409, 890, 17
19, 354, 22
453, 688, 29
794, 16, 10
108, 712, 22
255, 903, 30
419, 670, 25
356, 825, 15
275, 152, 25
484, 294, 17
883, 614, 21
450, 4, 25
893, 94, 27
328, 622, 15
88, 408, 18
146, 685, 17
255, 902, 30
614, 417, 23
530, 623, 22
506, 309, 11
620, 76, 22
712, 219, 25
255, 2, 30
17, 564, 20
680, 594, 21
448, 800, 17
881, 684, 14
311, 778, 27
44, 392, 22
581, 220, 18
854, 367, 21
584, 168, 22
576, 293, 23
256, 903, 30
700, 774, 23
666, 888, 28
887, 242, 11
435, 125, 21
444, 420, 28
602, 813, 13
406, 855, 17
850, 445, 16
269, 709, 11
740, 278, 15
256, 902, 30
199, 374, 23
235, 65, 19
872, 272, 21
6, 575, 25
82, 478, 15
256, 2, 30
806, 673, 23
302, 681, 24
785, 63, 27
601, 781, 24
696, 764, 22
449, 821, 18
800, 50, 17
257, 903, 30
672, 130, 26
581, 743, 30
167, 797, 19
683, 843, 16
531, 271, 15
356, 264, 10
35, 686, 11
468, 405, 16
257, 902, 30
494, 754, 14
428, 678, 18
106, 802, 30
351, 786, 30
810, 655, 22
400, 272, 27
257, 2, 30
389, 296, 17
625, 852, 30
649, 440, 29
258, 903, 30
610, 740, 10
434, 715, 21
421, 34, 12
646, 60, 19
258, 902, 30
364, 213, 22
251, 175, 19
797, 796, 10
315, 642, 13
8, 334, 20
258, 2, 30
115, 570, 22
876, 97, 20
96, 385, 19
38, 112, 25
689, 533, 12
368, 780, 22
259, 903, 30
761, 775, 20
396, 336, 11
158, 714, 26
164, 197, 28
459, 571, 12
35, 183, 26
209, 339, 20
180, 115, 13
882, 440, 15
259, 902, 30
68, 402, 22
35, 753, 12
416, 370, 20
45, 208, 23
667, 844, 29
88, 646, 20
259, 2, 30
717, 667, 24
632, 45, 20
430, 671, 19
748, 509, 13
690, 177, 29
607, 392, 16
436, 297, 11
319, 241, 24
260, 903, 30
878, 216, 24
375, 90, 22
424, 704, 20
162, 566, 15
260, 902, 30
621, 358, 22
472, 312, 11
402, 25, 27
15, 95, 23
260, 2, 30
894, 480, 21
190, 680, 16
724, 637, 15
509, 892, 25
386, 331, 13
732, 347, 10
261, 903, 30
833, 683, 13
409, 527, 26
155, 329, 25
592, 177, 24
794, 874, 27
817, 253, 15
370, 856, 27
261, 902, 30
218, 606, 30
322, 387, 21
327, 708, 15
261, 2, 30
787, 399, 21
852, 225, 29
222, 574, 14
122, 772, 29
85, 559, 26
754, 798, 18
593, 596, 21
211, 381, 22
635, 440, 26
609, 313, 13
262, 903, 30
899, 678, 13
409, 861, 18
898, 778, 17
461, 748, 15
768, 178, 28
701, 441, 14
262, 902, 30
74, 839, 23
442, 898, 28
359, 618, 20
571, 740, 29
262, 2, 30
185, 755, 15
260, 385, 10
347, 725, 28
652, 676, 21
641, 624, 26
295, 199, 17
780, 501, 10
722, 100, 17
632, 700, 13
263, 903, 30
561, 538, 21
67, 338, 12
683, 716, 10
239, 233, 30
277, 69, 24
61, 345, 24
263, 902, 30
668, 710, 26
169, 179, 10
641, 231, 24
664, 35, 11
168, 77, 12
449, 7, 16
263, 2, 30
564, 328, 18
861, 720, 25
584, 573, 29
220, 305, 22
459, 792, 15
612, 409, 11
105, 85, 10
264, 903, 30
157, 652, 15
416, 709, 21
634, 122, 14
583, 561, 28
422, 149, 22
149, 283, 27
348, 465, 30
847, 39, 12
47, 384, 23
774, 357, 27
264, 902, 30
522, 522, 15
68, 890, 26
853, 809, 18
410, 569, 11
155, 97, 20
397, 216, 14
586, 626, 20
264, 2, 30
10, 747, 10
754, 510, 10
603, 732, 25
713, 717, 22
213, 103, 19
685, 633, 18
504, 560, 20
524, 547, 11
720, 187, 25
265, 903, 30
168, 848, 27
348, 434, 11
690, 266, 28
352, 121, 21
782, 95, 21
820, 348, 28
265, 902, 30
369, 255, 19
367, 329, 20
528, 483, 30
133, 582, 20
531, 156, 18
530, 69, 13
42, 204, 16
265, 2, 30
705, 424, 23
10, 523, 25
611, 73, 14
182, 621, 18
834, 769, 23
547, 272, 15
547, 386, 29
156, 168, 25
794, 832, 21
459, 54, 22
266, 903, 30
791, 508, 19
870, 227, 27
448, 639, 27
105, 675, 23
266, 902, 30
740, 695, 27
124, 808, 12
713, 660, 21
825, 603, 22
266, 2, 30
171, 290, 16
388, 500, 16
501, 580, 24
778, 417, 16
631, 829, 16
165, 585, 22
312, 630, 25
34, 344, 23
267, 903, 30
159, 61, 19
526, 263, 22
15, 774, 23
267, 902, 30
854, 828, 22
543, 744, 12
874, 822, 13
129, 574, 21
851, 395, 13
267, 2, 30
24, 788, 12
523, 870, 14
675, 850, 29
692, 786, 14
417, 26, 16
37, 718, 18
266, 295, 15
44, 761, 15
772, 187, 20
504, 846, 13
268, 903, 30
858, 620, 10
152, 901, 20
132, 852, 29
627, 579, 29
65, 614, 15
349, 599, 24
178, 813, 15
268, 902, 30
647, 4, 14
620, 298, 19
72, 486, 25
268, 2, 30
555, 808, 13
7, 344, 25
776, 720, 11
827, 411, 28
494, 136, 14
763, 214, 20
301, 268, 22
714, 869, 21
560, 640, 28
269, 903, 30
258, 870, 23
107, 532, 20
473, 49, 29
269, 902, 30
826, 640, 29
40, 167, 23
33, 140, 15
43, 753, 11
504, 361, 16
873, 562, 18
51, 513, 17
55, 544, 17
84, 41, 17
269, 2, 30
601, 340, 30
208, 505, 25
150, 228, 28
117, 676, 12
270, 903, 30
282, 444, 28
254, 51, 11
359, 850, 12
102, 702, 24
270, 902, 30
770, 613, 18
827, 643, 15
872, 274, 12
769, 577, 29
26, 329, 18
718, 417, 21
741, 251, 30
321, 301, 12
171, 878, 10
270, 2, 30
707, 509, 17
671, 408, 27
204, 773, 28
514, 313, 28
770, 141, 15
103, 593, 20
271, 903, 30
368, 215, 14
134, 371, 27
890, 90, 20
441, 694, 20
56, 546, 24
694, 408, 17
395, 38, 16
707, 715, 22
849, 88, 15
406, 478, 11
271, 902, 30
450, 132, 21
507, 499, 17
147, 36, 27
458, 601, 21
423, 477, 30
271, 2, 30
132, 638, 11
650, 533, 24
372, 131, 19
869, 530, 13
181, 352, 23
790, 324, 27
272, 903, 30
426, 421, 29
845, 349, 30
632, 880, 25
42, 509, 27
272, 902, 30
177, 287, 15
462, 738, 25
645, 686, 22
881, 847, 27
59, 406, 30
272, 2, 30
645, 689, 23
214, 302, 27
894, 416, 16
738, 869, 18
273, 903, 30
99, 275, 24
46, 320, 22
317, 240, 21
559, 705, 10
733, 602, 27
771, 803, 27
273, 902, 30
653, 460, 13
626, 732, 13
488, 298, 14
291, 343, 24
842, 855, 12
273, 2, 30
77, 161, 12
762, 280, 24
724, 101, 29
645, 881, 22
720, 707, 16
143, 529, 10
274, 903, 30
654, 110, 28
182, 894, 27
511, 640, 14
724, 350, 21
621, 806, 11
232, 270, 10
613, 368, 25
441, 334, 11
132, 551, 16
92, 273, 18
274, 902, 30
311, 646, 18
520, 556, 26
852, 588, 14
841, 897, 25
274, 2, 30
193, 561, 12
213, 604, 28
371, 132, 29
406, 846, 21
141, 669, 16
500, 902, 26
499, 399, 25
622, 43, 28
711, 342, 24
143, 350, 17
275, 903, 30
53, 146, 21
494, 635, 27
178, 789, 30
89, 616, 28
803, 54, 30
275, 902, 30
457, 762, 28
287, 221, 23
825, 287, 19
339, 841, 14
629, 210, 29
522, 702, 20
134, 408, 29
251, 21, 11
352, 39, 29
275, 2, 30
303, 420, 18
324, 494, 13
664, 844, 26
96, 492, 30
600, 56, 28
171, 323, 12
575, 543, 22
180, 876, 12
186, 368, 19
276, 903, 30
113, 175, 12
746, 264, 28
225, 10, 10
658, 507, 18
659, 129, 21
40, 541, 27
521, 392, 26
276, 902, 30
82, 564, 12
776, 533, 16
511, 452, 15
296, 92, 24
237, 111, 19
75, 795, 12
276, 2, 30
154, 777, 28
87, 103, 10
848, 569, 12
277, 903, 30
562, 512, 30
25, 825, 30
536, 393, 15
861, 705, 15
577, 422, 23
737, 23, 11
542, 463, 21
277, 902, 30
493, 158, 20
850, 854, 11
854, 593, 24
490, 822, 21
265, 265, 22
145, 510, 16
277, 2, 30
77, 664, 14
6, 617, 28
491, 762, 29
278, 903, 30
738, 784, 10
88, 86, 28
500, 687, 10
127, 389, 29
278, 902, 30
765, 797, 27
899, 227, 26
758, 449, 16
278, 2, 30
193, 455, 30
493, 130, 15
789, 680, 18
381, 139, 18
325, 192, 12
202, 777, 26
698, 276, 14
279, 903, 30
823, 755, 12
16, 530, 11
260, 667, 13
449, 727, 16
844, 629, 30
563, 635, 23
517, 715, 22
429, 556, 18
482, 721, 30
279, 902, 30
661, 605, 26
645, 395, 19
522, 847, 19
279, 2, 30
211, 237, 28
863, 186, 19
213, 542, 13
148, 356, 10
92, 418, 29
761, 229, 25
393, 30, 13
681, 615, 21
287, 66, 18
280, 903, 30
660, 621, 28
854, 233, 15
599, 902, 22
280, 902, 30
280, 674, 19
303, 166, 11
226, 110, 27
248, 189, 22
823, 670, 30
514, 313, 26
596, 442, 22
20, 311, 28
280, 2, 30
378, 771, 16
508, 384, 28
645, 83, 28
574, 366, 20
294, 49, 26
686, 476, 10
486, 237, 23
281, 903, 30
131, 413, 17
870, 722, 19
258, 140, 22
281, 902, 30
23, 710, 20
499, 231, 18
608, 391, 26
8, 229, 27
216, 285, 30
787, 415, 13
261, 494, 25
492, 188, 29
281, 2, 30
196, 181, 27
7, 847, 26
791, 776, 27
605, 186, 29
35, 474, 26
122, 189, 29
202, 778, 21
282, 903, 30
212, 572, 20
681, 732, 10
491, 180, 21
678, 376, 27
625, 743, 27
282, 902, 30
365, 878, 19
468, 439, 19
684, 617, 19
425, 185, 22
822, 24, 16
365, 424, 12
779, 279, 21
868, 532, 10
228, 562, 29
282, 2, 30
845, 830, 28
787, 31, 19
589, 401, 12
86, 656, 12
279, 413, 27
442, 89, 19
33, 550, 17
283, 903, 30
226, 816, 30
95, 330, 16
383, 890, 19
360, 26, 10
434, 661, 13
305, 887, 12
283, 902, 30
394, 345, 27
686, 732, 25
746, 506, 23
301, 590, 30
413, 155, 19
283, 2, 30
191, 253, 23
18, 163, 10
901, 569, 10
901, 280, 14
158, 280, 16
656, 744, 20
284, 903, 30
879, 57, 16
644, 546, 17
827, 404, 26
284, 902, 30
186, 91, 17
537, 492, 28
704, 517, 30
85, 461, 29
653, 426, 28
654, 83, 25
114, 208, 29
284, 2, 30
424, 163, 22
265, 122, 10
698, 139, 13
875, 738, 11
372, 845, 15
279, 201, 20
374, 624, 17
285, 903, 30
432, 541, 20
36, 811, 25
614, 213, 14
512, 797, 26
285, 902, 30
690, 168, 13
363, 831, 15
765, 834, 14
434, 875, 17
285, 2, 30
226, 659, 14
209, 678, 11
78, 470, 30
363, 500, 20
846, 737, 22
39, 631, 18
116, 779, 27
286, 903, 30
891, 276, 28
265, 272, 26
707, 150, 17
671, 269, 14
644, 34, 29
286, 902, 30
344, 189, 23
622, 851, 11
276, 192, 30
858, 384, 30
41, 729, 30
286, 2, 30
16, 205, 17
308, 554, 15
416, 526, 22
264, 580, 19
88, 299, 10
138, 371, 28
135, 344, 30
731, 757, 12
287, 903, 30
64, 294, 29
84, 491, 12
556, 267, 28
276, 723, 15
830, 101, 30
536, 788, 10
371, 61, 25
287, 902, 30
748, 413, 30
507, 149, 21
721, 97, 10
283, 885, 15
466, 270, 13
882, 170, 10
12, 851, 13
320, 95, 26
504, 492, 16
394, 643, 14
287, 2, 30
831, 803, 30
15, 450, 12
788, 697, 20
156, 221, 12
635, 757, 14
193, 806, 26
679, 548, 10
288, 903, 30
773, 548, 25
706, 268, 30
110, 342, 12
150, 460, 10
225, 358, 24
288, 902, 30
766, 136, 21
496, 311, 10
80, 674, 29
842, 34, 19
204, 558, 23
612, 357, 27
288, 2, 30
271, 897, 25
240, 271, 13
520, 453, 11
173, 18, 30
289, 903, 30
748, 587, 30
57, 242, 25
426, 169, 29
115, 886, 19
289, 902, 30
629, 355, 16
581, 139, 26
502, 698, 26
279, 329, 23
675, 252, 18
270, 563, 16
84, 601, 25
289, 2, 30
536, 142, 15
824, 508, 22
737, 357, 18
647, 424, 23
202, 99, 10
231, 204, 17
7, 8, 16
517, 90, 27
290, 903, 30
386, 144, 24
93, 778, 11
637, 569, 29
134, 511, 30
374, 423, 25
685, 65, 27
454, 312, 14
174, 395, 17
597, 67, 18
438, 794, 10
290, 902, 30
286, 232, 19
865, 66, 19
792, 491, 16
58, 559, 10
290, 2, 30
527, 649, 30
481, 632, 12
40, 787, 11
140, 131, 14
870, 691, 20
291, 903, 30
872, 178, 20
388, 47, 10
852, 391, 28
354, 783, 29
884, 410, 10
132, 124, 20
291, 902, 30
805, 381, 30
771, 289, 24
180, 72, 16
392, 555, 18
195, 525, 10
291, 2, 30
746, 44, 27
790, 892, 24
899, 471, 15
680, 201, 15
296, 432, 24
764, 246, 13
116, 604, 18
318, 438, 11
770, 763, 30
292, 903, 30
586, 890, 16
714, 301, 17
364, 391, 26
248, 342, 24
189, 168, 27
470, 189, 28
705, 773, 11
292, 902, 30
713, 125, 15
404, 76, 20
546, 411, 22
254, 328, 12
447, 341, 12
425, 230, 24
391, 257, 30
756, 74, 25
794, 173, 11
605, 79, 24
292, 2, 30
750, 425, 26
839, 780, 15
375, 172, 11
105, 227, 26
293, 903, 30
20, 52, 30
50, 766, 26
409, 507, 15
512, 327, 22
293, 902, 30
748, 666, 18
28, 232, 16
702, 220, 16
240, 189, 22
468, 799, 18
128, 325, 12
293, 2, 30
535, 648, 10
370, 252, 22
115, 68, 10
294, 903, 30
243, 293, 24
84, 15, 16
514, 510, 25
4, 20, 12
708, 793, 12
294, 902, 30
243, 467, 24
506, 627, 10
212, 222, 23
294, 2, 30
712, 180, 17
489, 74, 15
240, 110, 16
300, 278, 15
745, 645, 23
62, 689, 23
811, 251, 19
257, 748, 23
389, 448, 12
152, 7, 10
295, 903, 30
93, 80, 26
514, 470, 12
818, 281, 11
60, 718, 22
888, 372, 21
94, 369, 11
578, 251, 19
295, 902, 30
90, 608, 17
49, 850, 16
226, 533, 13
470, 650, 23
182, 174, 11
764, 871, 25
92, 71, 25
295, 2, 30
896, 631, 27
297, 468, 20
189, 305, 12
546, 115, 22
296, 903, 30
729, 64, 16
903, 709, 24
88, 871, 11
726, 454, 14
170, 140, 13
471, 720, 13
651, 400, 25
809, 352, 30
296, 902, 30
306, 541, 21
13, 434, 16
793, 791, 28
637, 781, 18
296, 2, 30
275, 177, 18
767, 240, 19
530, 666, 26
352, 821, 27
495, 433, 25
645, 668, 10
25, 581, 29
719, 710, 22
688, 871, 15
297, 903, 30
845, 30, 13
464, 532, 18
669, 324, 19
471, 272, 11
123, 827, 30
306, 224, 19
110, 528, 12
297, 902, 30
536, 901, 11
68, 512, 12
807, 251, 15
807, 139, 22
161, 635, 22
256, 864, 15
809, 642, 17
844, 622, 22
867, 246, 29
297, 2, 30
434, 615, 25
445, 604, 24
863, 218, 28
406, 603, 29
847, 431, 20
298, 903, 30
344, 877, 29
589, 22, 16
172, 185, 26
70, 58, 24
373, 46, 19
298, 902, 30
782, 233, 18
278, 796, 13
596, 446, 19
298, 2, 30
135, 202, 19
619, 655, 21
247, 718, 27
408, 552, 11
901, 235, 21
170, 897, 27
299, 903, 30
575, 562, 25
116, 198, 18
17, 32, 29
162, 334, 11
708, 4, 26
670, 456, 29
299, 902, 30
267, 182, 26
780, 712, 23
626, 865, 21
446, 784, 26
299, 2, 30
122, 734, 18
225, 229, 19
350, 609, 28
415, 356, 30
181, 682, 17
801, 792, 26
717, 441, 13
502, 740, 29
300, 903, 30
868, 771, 30
330, 287, 25
201, 3, 10
76, 332, 27
487, 536, 24
620, 679, 27
612, 658, 29
300, 902, 30
629, 16, 16
235, 308, 28
345, 899, 23
300, 2, 30
890, 285, 13
50, 348, 27
462, 839, 21
670, 561, 23
364, 58, 11
407, 599, 30
301, 903, 30
810, 310, 21
732, 381, 11
385, 674, 27
9, 870, 27
301, 902, 30
55, 15, 27
606, 551, 25
509, 425, 20
219, 320, 22
502, 569, 13
301, 2, 30
670, 390, 16
229, 641, 16
246, 576, 22
746, 258, 24
701, 502, 16
195, 535, 27
734, 360, 20
568, 408, 26
401, 871, 28
302, 903, 30
118, 190, 16
528, 239, 22
16, 856, 26
302, 902, 30
287, 798, 29
875, 722, 27
689, 212, 18
740, 517, 14
880, 624, 18
337, 39, 21
302, 2, 30
482, 801, 30
891, 223, 29
186, 384, 19
514, 791, 21
482, 521, 18
488, 23, 11
797, 339, 22
303, 903, 30
161, 480, 27
829, 263, 18
419, 94, 16
740, 226, 11
824, 529, 30
629, 214, 30
253, 244, 17
490, 295, 13
118, 389, 28
734, 244, 27
303, 902, 30
903, 272, 16
46, 776, 15
131, 427, 15
205, 410, 14
303, 2, 30
27, 567, 20
220, 693, 15
328, 313, 29
658, 473, 17
240, 542, 22
823, 256, 27
304, 903, 30
603, 422, 26
329, 35, 20
900, 319, 17
188, 854, 14
11, 314, 19
633, 896, 19
304, 902, 30
590, 184, 12
236, 235, 12
147, 903, 24
838, 150, 28
88, 97, 25
304, 2, 30
696, 749, 17
374, 575, 30
392, 660, 26
871, 290, 10
448, 455, 25
792, 900, 12
680, 370, 26
252, 394, 18
249, 466, 10
98, 388, 11
305, 903, 30
149, 60, 10
559, 157, 19
490, 414, 11
101, 123, 30
165, 28, 17
50, 437, 12
679, 809, 10
305, 902, 30
858, 133, 15
503, 427, 21
471, 80, 17
885, 269, 21
404, 622, 19
608, 529, 18
43, 488, 20
610, 536, 23
739, 209, 30
305, 2, 30
345, 261, 13
20, 153, 21
34, 24, 13
235, 41, 15
755, 776, 26
252, 833, 10
765, 377, 13
896, 178, 25
306, 903, 30
8, 115, 27
95, 70, 18
664, 777, 22
485, 318, 11
358, 385, 15
831, 112, 30
113, 183, 23
306, 902, 30
323, 531, 14
158, 341, 30
609, 697, 16
348, 442, 18
306, 2, 30
286, 534, 24
442, 41, 23
75, 441, 17
230, 507, 23
55, 818, 23
271, 803, 11
251, 790, 29
67, 789, 22
307, 903, 30
703, 449, 29
173, 90, 10
443, 547, 23
736, 315, 10
354, 623, 29
583, 667, 11
238, 483, 10
307, 902, 30
132, 98, 24
637, 544, 23
741, 674, 28
511, 546, 20
307, 2, 30
899, 460, 17
543, 275, 18
665, 265, 30
532, 299, 19
858, 545, 16
572, 48, 19
166, 703, 30
308, 903, 30
539, 6, 17
668, 37, 23
102, 304, 25
724, 748, 29
159, 703, 20
686, 622, 10
99, 437, 26
400, 682, 25
308, 902, 30
612, 660, 22
385, 810, 22
570, 849, 17
592, 490, 17
284, 371, 22
689, 368, 22
104, 253, 12
339, 620, 29
453, 404, 26
308, 2, 30
428, 148, 26
433, 529, 14
54, 823, 28
740, 599, 11
257, 881, 15
98, 903, 29
881, 433, 25
448, 710, 18
889, 20, 17
222, 45, 24
309, 903, 30
12, 790, 24
860, 165, 23
705, 594, 16
712, 616, 15
139, 177, 17
685, 762, 17
157, 306, 22
309, 902, 30
871, 176, 21
621, 651, 16
811, 78, 27
206, 618, 13
795, 801, 18
309, 2, 30
790, 759, 29
128, 793, 12
650, 524, 29
530, 533, 17
816, 698, 26
310, 903, 30
173, 714, 29
615, 627, 25
81, 316, 23
482, 430, 25
310, 902, 30
53, 510, 30
596, 171, 18
528, 831, 25
483, 167, 18
831, 591, 27
310, 2, 30
645, 207, 30
758, 569, 28
863, 16, 28
659, 139, 14
311, 903, 30
422, 609, 21
871, 845, 29
741, 107, 17
640, 396, 11
311, 902, 30
295, 486, 21
528, 394, 22
109, 417, 17
131, 526, 28
865, 255, 27
661, 476, 27
370, 583, 17
883, 291, 10
162, 318, 19
448, 140, 16
311, 2, 30
388, 474, 30
884, 251, 27
416, 601, 23
312, 903, 30
569, 253, 23
214, 144, 26
374, 17, 19
10, 271, 20
312, 902, 30
731, 108, 26
373, 704, 24
690, 317, 22
328, 515, 20
393, 686, 13
809, 623, 26
854, 137, 16
480, 209, 26
312, 2, 30
481, 64, 12
348, 236, 23
576, 88, 26
313, 903, 30
78, 508, 28
43, 706, 28
699, 497, 30
775, 69, 22
788, 642, 27
767, 184, 16
594, 602, 20
539, 874, 22
313, 902, 30
809, 878, 22
242, 656, 21
745, 132, 30
116, 661, 19
434, 518, 11
90, 143, 23
494, 306, 19
314, 684, 22
441, 33, 29
313, 2, 30
347, 122, 21
289, 413, 29
381, 699, 17
314, 903, 30
104, 877, 13
713, 840, 21
514, 506, 26
523, 878, 21
791, 470, 14
314, 902, 30
153, 7, 20
26, 23, 13
776, 745, 19
722, 110, 21
242, 104, 12
571, 218, 14
433, 165, 13
409, 477, 18
586, 710, 19
162, 804, 10
314, 2, 30
570, 757, 19
525, 243, 10
24, 652, 10
854, 121, 21
443, 837, 25
95, 847, 21
647, 9, 16
244, 370, 26
320, 112, 16
537, 338, 10
315, 903, 30
48, 374, 24
701, 90, 22
713, 782, 13
815, 289, 14
34, 715, 10
694, 836, 22
315, 902, 30
851, 871, 23
461, 848, 20
264, 208, 14
778, 305, 19
325, 312, 10
432, 632, 27
321, 169, 30
315, 2, 30
289, 334, 14
76, 571, 26
243, 433, 26
606, 496, 19
395, 872, 19
579, 855, 13
119, 329, 16
607, 388, 18
138, 855, 24
709, 272, 13
316, 903, 30
566, 22, 11
311, 458, 22
270, 581, 25
126, 276, 28
316, 902, 30
38, 611, 25
774, 494, 22
87, 63, 17
316, 2, 30
257, 366, 23
64, 337, 13
784, 841, 13
163, 859, 11
242, 344, 23
547, 894, 24
317, 903, 30
531, 631, 10
389, 798, 29
50, 272, 11
317, 902, 30
881, 849, 25
781, 547, 30
304, 125, 29
317, 2, 30
666, 442, 24
561, 250, 20
658, 663, 13
154, 13, 14
841, 871, 29
821, 538, 27
761, 689, 20
318, 903, 30
177, 613, 29
887, 247, 22
646, 57, 27
605, 6, 20
424, 550, 26
517, 730, 19
266, 134, 11
158, 450, 17
650, 848, 20
720, 893, 27
318, 902, 30
43, 363, 29
514, 334, 20
