8000, 8000
7230, 4194, 11
4351, 5272, 23
7624, 2755, 25
1667, 4861, 15
3073, 5877, 12
7666, 7702, 25
1814, 8000, 30
1779, 2509, 19
6898, 4646, 22
742, 675, 16
6297, 7980, 22
2381, 5290, 10
7509, 751, 13
5699, 7245, 19
7891, 6474, 24
732, 4744, 11
1814, 7999, 30
6611, 5385, 13
6690, 195, 25
5264, 5204, 20
7670, 4225, 10
4186, 4036, 27
7605, 4610, 27
145, 5290, 24
6024, 1128, 18
7356, 6588, 16
7513, 5422, 13
1814, 2, 30
7505, 3303, 18
1770, 5171, 11
907, 5, 11
1815, 8000, 30
5444, 6018, 22
6907, 5697, 12
2145, 302, 11
6243, 1465, 16
1815, 7999, 30
574, 6643, 12
7401, 3908, 30
4542, 5269, 10
2231, 34, 25
3600, 3889, 23
6824, 1670, 28
4988, 5367, 14
2130, 7771, 30
407, 731, 13
896, 304, 21
1815, 2, 30
6260, 2212, 24
928, 3102, 11
2287, 7463, 26
3451, 4323, 27
337, 1388, 13
1774, 1970, 20
1816, 8000, 30
3515, 6559, 27
5859, 6825, 16
2314, 4270, 16
4678, 1138, 17
96, 943, 13
966, 583, 26
4091, 7533, 21
5493, 5308, 17
1816, 7999, 30
6005, 1661, 19
4744, 5838, 12
3319, 6319, 20
1816, 2, 30
5100, 4238, 21
1466, 1346, 25
6908, 5539, 27
2838, 5229, 14
3316, 685, 20
7855, 79, 17
3941, 4937, 22
6518, 387, 23
2225, 2297, 20
1817, 8000, 30
869, 3996, 29
7032, 434, 18
3217, 3662, 28
6540, 3073, 25
7494, 4008, 10
2813, 1209, 13
3129, 5381, 12
6489, 6398, 25
1817, 7999, 30
1589, 2843, 24
3625, 3068, 11
3019, 2516, 12
1064, 7877, 15
1817, 2, 30
4314, 2655, 12
2441, 1115, 10
4878, 1816, 11
1818, 8000, 30
4258, 7103, 29
5427, 3181, 25
3572, 624, 22
4414, 1277, 16
5494, 3423, 10
1818, 7999, 30
3706, 1587, 28
1931, 7448, 15
5925, 1439, 25
6423, 581, 23
5384, 1129, 10
2463, 3489, 13
7531, 7876, 11
2183, 7177, 25
1818, 2, 30
283, 7808, 24
5902, 2018, 21
912, 2917, 17
3652, 786, 24
3941, 4867, 11
4200, 3376, 18
2926, 1294, 29
1024, 795, 28
2368, 1029, 11
1819, 8000, 30
7299, 2410, 19
6664, 5037, 17
6197, 5328, 28
1819, 7999, 30
4982, 4096, 28
3345, 1045, 25
5175, 180, 23
6478, 7201, 30
2366, 7278, 17
1098, 3156, 15
7020, 1867, 21
4864, 2416, 14
2875, 6630, 12
1113, 1104, 27
1819, 2, 30
7950, 3892, 14
7267, 4695, 28
3852, 2023, 23
2904, 3188, 25
2566, 3685, 14
3090, 7348, 18
3613, 6601, 14
1820, 8000, 30
500, 4676, 24
6122, 7183, 22
7277, 2409, 22
1820, 7999, 30
398, 6148, 30
1176, 4007, 11
75, 4074, 25
3678, 2126, 26
510, 383, 30
4300, 7897, 21
5069, 900, 21
1820, 2, 30
639, 4693, 19
6343, 1513, 18
3030, 2920, 30
1935, 1878, 19
3085, 1714, 12
3864, 1966, 15
6551, 5550, 22
4574, 3605, 29
1821, 8000, 30
2267, 332, 11
1435, 6625, 20
4178, 3257, 27
6534, 7119, 29
1821, 7999, 30
6847, 5060, 29
999, 5640, 27
2534, 1402, 30
4110, 455, 18
4084, 1643, 28
6216, 3100, 15
1711, 6370, 15
1821, 2, 30
2522, 4089, 22
3223, 2244, 16
7922, 3912, 13
1822, 8000, 30
2173, 5967, 25
4412, 898, 28
7069, 3264, 18
631, 5075, 10
4439, 4508, 13
2500, 6526, 15
1939, 3982, 10
1822, 7999, 30
2312, 4012, 26
7488, 7464, 26
4938, 951, 25
1822, 2, 30
2420, 4890, 10
1440, 7258, 27
973, 6093, 21
4140, 3680, 18
5596, 2046, 19
70, 5051, 19
1892, 714, 28
912, 4810, 27
4689, 4187, 22
6323, 2801, 28
1823, 8000, 30
6763, 7977, 25
2919, 5033, 27
7962, 3413, 14
1823, 7999, 30
1659, 7370, 24
4358, 4975, 13
7530, 2356, 23
1823, 2, 30
1018, 6151, 12
7289, 5791, 11
5900, 6670, 23
3096, 7402, 22
1824, 8000, 30
4103, 5610, 20
6524, 6167, 10
6274, 2331, 16
3238, 3665, 19
7884, 7438, 15
5572, 3986, 22
6834, 29, 15
4133, 7728, 13
1824, 7999, 30
217, 4501, 26
153, 1783, 23
1107, 1363, 15
2332, 5005, 17
357, 6362, 28
2175, 7689, 13
5318, 7314, 30
1824, 2, 30
6952, 3929, 21
3537, 1651, 30
2253, 4949, 16
2536, 2599, 28
6443, 6568, 27
3611, 6541, 27
1825, 8000, 30
4841, 6305, 30
6582, 6440, 20
3453, 3382, 23
1863, 5482, 12
7331, 5405, 22
5787, 625, 27
6173, 3794, 27
2828, 1423, 27
1825, 7999, 30
3234, 1944, 18
2573, 4924, 18
4686, 2172, 10
7850, 5290, 23
1654, 1241, 14
2723, 2912, 20
539, 2393, 10
5604, 5634, 13
1825, 2, 30
261, 2121, 25
7801, 5770, 24
5010, 2949, 21
4968, 5088, 27
1826, 8000, 30
6684, 6103, 15
3232, 1042, 22
3994, 2668, 19
5659, 6422, 24
28, 1519, 22
2144, 6584, 18
1826, 7999, 30
3765, 5978, 14
5005, 67, 18
2090, 902, 12
358, 560, 18
1826, 2, 30
6248, 2231, 14
1348, 2849, 27
4522, 766, 19
1827, 8000, 30
1867, 1713, 27
7984, 641, 23
2174, 4606, 30
5247, 6961, 20
5964, 6820, 21
7584, 1383, 16
1827, 7999, 30
3177, 703, 19
2134, 5511, 27
1847, 1621, 29
1827, 2, 30
2190, 6084, 22
3925, 969, 29
547, 3535, 24
2534, 6741, 18
5614, 2560, 21
4172, 4519, 12
6254, 4473, 19
4840, 3938, 28
1828, 8000, 30
1407, 5249, 30
3029, 2474, 14
3669, 4026, 22
7827, 907, 30
2728, 5969, 11
5849, 6660, 20
6838, 2396, 19
1828, 7999, 30
1457, 2952, 10
167, 5443, 24
3913, 5797, 10
2735, 4814, 21
7732, 468, 27
42, 2193, 18
2024, 3356, 20
1828, 2, 30
909, 7972, 16
2099, 68, 17
3080, 863, 15
1829, 8000, 30
910, 619, 11
7246, 4108, 23
6676, 5541, 16
397, 1325, 13
1152, 2219, 27
2395, 2654, 20
1829, 7999, 30
4706, 1881, 24
4817, 2554, 30
4585, 2686, 16
1871, 6291, 30
1155, 5969, 10
4755, 1181, 24
5505, 7806, 24
6212, 6224, 24
1829, 2, 30
7458, 480, 17
1904, 6626, 16
102, 6590, 20
5243, 6573, 12
3659, 5667, 12
947, 3290, 21
1830, 8000, 30
3456, 4633, 14
7892, 6187, 14
2585, 6664, 18
1521, 5369, 23
7841, 7420, 16
2425, 6309, 29
2400, 2783, 19
5653, 3733, 29
865, 1480, 20
5837, 4470, 14
1830, 7999, 30
1863, 2449, 23
3821, 4692, 26
5433, 1105, 12
7431, 5594, 19
1313, 6314, 22
7751, 3021, 23
7661, 7851, 27
4774, 2116, 27
6846, 7945, 24
7743, 3716, 20
1830, 2, 30
3165, 5401, 11
812, 6926, 21
2159, 2500, 18
7959, 3796, 12
6293, 3348, 12
4367, 6461, 18
1858, 6517, 28
6404, 1397, 16
1831, 8000, 30
5283, 4359, 26
890, 4676, 23
7808, 448, 19
7680, 653, 27
204, 2126, 30
4456, 1067, 24
1831, 7999, 30
5402, 2679, 16
7265, 1621, 25
6454, 7898, 12
1464, 1411, 16
5086, 4913, 13
1198, 7765, 29
1831, 2, 30
1580, 4923, 13
3479, 4372, 12
784, 2975, 20
1080, 4757, 29
6330, 2378, 14
7175, 4388, 22
1776, 2180, 30
7628, 7770, 13
1638, 2563, 10
1832, 8000, 30
2701, 1882, 26
6969, 2007, 20
5687, 5433, 12
1257, 2819, 17
5151, 7354, 23
3793, 3699, 10
5425, 739, 26
7860, 547, 30
1832, 7999, 30
7871, 5397, 13
7413, 7279, 22
7262, 957, 20
1832, 2, 30
1646, 3186, 14
7493, 7244, 20
7319, 78, 11
7609, 2965, 20
1833, 8000, 30
5825, 6385, 26
992, 6953, 14
2872, 2653, 23
5201, 7920, 22
1833, 7999, 30
6819, 6393, 17
6209, 6888, 15
2790, 1133, 26
1142, 6091, 13
1547, 5986, 10
5635, 669, 17
7881, 5229, 25
1833, 2, 30
2321, 1425, 10
521, 4942, 23
821, 6216, 12
3330, 55, 10
568, 2132, 17
3603, 3397, 18
1651, 6118, 10
3820, 7251, 18
5617, 5568, 27
158, 722, 19
1834, 8000, 30
6365, 3907, 26
3315, 3639, 24
1694, 7396, 21
7818, 2687, 18
4226, 627, 11
3490, 472, 25
1280, 985, 10
6870, 6362, 25
4087, 7052, 24
1834, 7999, 30
6489, 1619, 30
517, 1632, 22
2827, 4799, 30
659, 4510, 28
1834, 2, 30
6973, 2441, 26
4583, 1718, 20
5235, 7670, 22
4392, 6018, 23
2460, 7376, 27
5167, 5543, 29
1835, 8000, 30
3985, 1751, 11
1411, 7653, 28
3116, 5451, 26
3664, 6056, 27
4815, 2927, 14
4546, 7041, 28
1116, 283, 15
4046, 7727, 29
3115, 7474, 11
1835, 7999, 30
1267, 1795, 19
7215, 4962, 28
2698, 2731, 29
4570, 2112, 22
5548, 3010, 30
1740, 6717, 10
7025, 4440, 16
7804, 2506, 26
3665, 7842, 26
1835, 2, 30
7328, 2188, 30
5272, 4425, 21
1675, 2013, 13
2569, 7358, 10
2937, 6215, 16
3654, 30, 28
1836, 8000, 30
3174, 1029, 16
6152, 4907, 27
4569, 2643, 14
2010, 6005, 17
1836, 7999, 30
7921, 2014, 27
4291, 1100, 16
6131, 5235, 13
1836, 2, 30
5046, 1057, 19
641, 1807, 21
5565, 1940, 24
1074, 2359, 19
1837, 8000, 30
1091, 2903, 26
1368, 2816, 15
117, 4819, 15
6990, 1778, 16
730, 6094, 10
1860, 4540, 29
1837, 7999, 30
4960, 2046, 25
2957, 2621, 30
985, 613, 16
5863, 7142, 21
874, 5151, 12
1837, 2, 30
4231, 7501, 19
3054, 5702, 30
2455, 7019, 19
5731, 673, 30
6242, 4250, 10
1838, 8000, 30
5912, 5521, 18
7713, 4771, 27
2050, 7831, 13
5331, 3400, 25
7484, 7676, 10
3081, 1576, 12
1191, 4175, 14
2724, 6778, 12
1800, 5211, 10
1838, 7999, 30
4345, 5596, 20
1596, 890, 17
3264, 917, 23
374, 758, 16
5108, 497, 18
5850, 6838, 19
1838, 2, 30
3066, 1982, 20
369, 5748, 19
826, 1494, 12
1839, 8000, 30
6809, 6407, 23
1069, 3331, 14
336, 6266, 19
6607, 1257, 17
1749, 1103, 24
5431, 5461, 29
2878, 5895, 28
1839, 7999, 30
4699, 6180, 14
3498, 2054, 25
7849, 4215, 21
4809, 3947, 14
1839, 2, 30
1568, 2454, 13
2184, 576, 24
497, 3303, 24
1604, 3911, 12
2514, 1134, 27
1059, 1364, 28
2950, 4292, 18
3940, 1557, 29
1176, 5641, 15
1840, 8000, 30
6415, 6429, 23
7627, 1926, 11
3765, 4607, 25
6407, 5454, 13
4744, 6871, 29
6708, 221, 22
6137, 7802, 29
7319, 45, 28
1840, 7999, 30
2771, 7238, 12
3249, 3366, 16
4199, 391, 28
1840, 2, 30
1116, 4321, 28
3029, 6371, 26
3516, 695, 28
5442, 2549, 16
1841, 8000, 30
170, 7492, 20
922, 1846, 20
7202, 5504, 25
424, 5053, 27
3357, 1038, 29
7445, 401, 26
5276, 5085, 26
1841, 7999, 30
7780, 4609, 18
5211, 7085, 21
3459, 7627, 23
2519, 6104, 25
1919, 7461, 20
1404, 1966, 16
1841, 2, 30
7226, 1225, 28
3046, 4276, 16
6418, 1409, 16
1146, 4660, 15
6938, 453, 17
3433, 5102, 18
3914, 177, 15
1842, 8000, 30
584, 6930, 11
1862, 5953, 30
7599, 6658, 29
4884, 3105, 27
7061, 604, 25
269, 6359, 28
7209, 304, 25
196, 7195, 12
4443, 5659, 30
5721, 6197, 13
1842, 7999, 30
916, 2463, 18
4149, 4650, 20
3277, 5625, 27
3780, 1569, 28
6397, 3459, 25
3876, 264, 29
1842, 2, 30
2224, 3919, 18
2995, 5387, 23
3134, 5536, 18
7306, 622, 20
1843, 8000, 30
6321, 2853, 24
1826, 5603, 12
4141, 3925, 18
1843, 7999, 30
7348, 6710, 12
7589, 5243, 21
7706, 3578, 11
7438, 1889, 22
1843, 2, 30
2214, 5620, 13
7469, 5780, 22
3594, 2097, 30
5183, 2478, 26
95, 7575, 24
4029, 3536, 26
1665, 6437, 22
6518, 1823, 26
1844, 8000, 30
5188, 7563, 18
1164, 7534, 30
2146, 388, 14
5272, 5045, 25
5148, 7246, 11
1844, 7999, 30
7389, 1620, 17
4627, 698, 16
3139, 7780, 22
1844, 2, 30
3936, 5712, 27
5957, 1797, 14
3875, 4220, 27
6269, 6203, 29
6876, 538, 21
7922, 6899, 11
5874, 6605, 30
1845, 8000, 30
2927, 5983, 13
3353, 4686, 17
4569, 4315, 26
4396, 5030, 21
2967, 4108, 30
5695, 2489, 10
1562, 838, 16
2690, 4253, 14
1845, 7999, 30
530, 7079, 16
4520, 643, 21
6774, 1860, 16
4177, 51, 29
3947, 7633, 25
6703, 2342, 28
1845, 2, 30
1572, 1277, 22
6494, 5716, 15
2645, 5749, 22
2809, 4013, 10
4249, 1907, 20
2668, 5105, 16
3687, 2550, 12
2529, 7138, 29
1846, 8000, 30
2269, 314, 18
5410, 426, 20
223, 7045, 22
5042, 3783, 29
2285, 7952, 12
3753, 4331, 24
7293, 5454, 14
996, 559, 18
6353, 2144, 17
1846, 7999, 30
5108, 359, 30
4367, 953, 24
6839, 7418, 15
4646, 3152, 11
1846, 2, 30
3732, 3919, 28
4980, 2651, 28
1920, 6411, 28
4025, 2625, 25
2391, 3202, 27
736, 7319, 26
2402, 281, 21
5316, 4460, 22
5432, 120, 22
129, 3475, 22
1847, 8000, 30
3427, 45, 17
5747, 4396, 29
6733, 3717, 13
1844, 7703, 21
6842, 6044, 13
1248, 5981, 12
1847, 7999, 30
1222, 4109, 21
5942, 1100, 16
4560, 2074, 21
6537, 1202, 21
3702, 3391, 12
6828, 279, 16
4135, 5746, 15
3425, 5117, 20
2520, 4714, 12
1847, 2, 30
5597, 7683, 27
6192, 256, 13
5463, 1619, 20
643, 53, 21
1848, 8000, 30
2343, 6770, 13
2546, 3591, 21
6202, 1845, 10
5621, 2364, 30
1775, 5663, 19
3665, 710, 23
5190, 2694, 17
1848, 7999, 30
7928, 7156, 25
7408, 7151, 10
6241, 2752, 23
4624, 4552, 18
1848, 2, 30
6937, 2938, 13
903, 4229, 12
1154, 1321, 21
4601, 2651, 24
2977, 2155, 25
1679, 624, 29
1140, 6486, 18
6635, 6501, 27
6704, 4230, 12
1891, 302, 18
1849, 8000, 30
3492, 828, 20
6206, 2563, 28
151, 1746, 25
2736, 1658, 29
7867, 448, 10
5445, 3615, 22
2084, 5261, 17
568, 841, 21
1849, 7999, 30
1729, 1117, 30
3221, 2755, 15
3277, 3667, 11
482, 1850, 20
4813, 7649, 16
2674, 1511, 13
6109, 5059, 25
4827, 7875, 12
1302, 658, 21
3751, 863, 26
1849, 2, 30
7567, 2700, 11
1248, 3594, 25
3290, 7811, 16
3939, 5958, 17
1893, 4143, 27
1950, 1116, 28
447, 1708, 22
1850, 8000, 30
1763, 5501, 11
289, 4440, 17
2149, 5622, 22
6342, 1736, 29
1850, 7999, 30
4331, 3429, 29
3655, 7755, 26
7419, 5758, 24
1714, 3811, 27
7623, 3106, 28
2031, 6962, 18
1850, 2, 30
4138, 317, 18
1960, 454, 25
7596, 2478, 13
1851, 8000, 30
7397, 4869, 23
3171, 1368, 24
5005, 815, 27
4456, 4765, 10
5339, 5918, 26
1851, 7999, 30
6902, 6091, 24
5410, 5924, 27
4875, 2647, 20
7480, 3121, 25
1851, 2, 30
3901, 5942, 22
6557, 5009, 13
6977, 4762, 23
2454, 1887, 19
1264, 7454, 27
443, 299, 15
6561, 2916, 18
3305, 131, 23
1852, 8000, 30
2324, 6333, 20
2438, 258, 26
3051, 418, 18
247, 750, 10
7945, 7388, 22
1852, 7999, 30
3932, 1723, 21
3305, 3361, 25
6775, 2769, 17
5996, 5421, 21
2238, 5082, 10
7407, 903, 16
6897, 3577, 30
4850, 176, 14
4874, 5390, 30
1852, 2, 30
5508, 3844, 18
6161, 1892, 30
5390, 7851, 26
4777, 7614, 25
3151, 7230, 19
6151, 1339, 13
2922, 2631, 21
1853, 8000, 30
537, 1537, 28
5664, 6947, 12
4934, 4279, 17
3844, 4075, 11
7290, 2294, 30
1707, 626, 16
3789, 7470, 29
1853, 7999, 30
7127, 3603, 28
6133, 1200, 23
1955, 6171, 12
5604, 5108, 24
2968, 7918, 15
1853, 2, 30
1907, 6283, 24
3831, 4195, 11
2648, 2503, 25
3013, 4700, 24
1537, 6228, 20
1854, 8000, 30
6211, 3259, 27
4079, 5975, 13
6520, 2624, 28
3223, 5688, 20
5036, 621, 11
7013, 5964, 12
4938, 7969, 10
940, 97, 14
3052, 5014, 10
6167, 5796, 22
1854, 7999, 30
996, 6419, 19
7019, 6, 21
7298, 7276, 19
156, 6388, 20
3231, 821, 17
3195, 2628, 21
1854, 2, 30
3309, 5330, 27
4239, 4966, 24
300, 7521, 11
1371, 4812, 26
3833, 2336, 10
7697, 3638, 25
865, 2511, 17
1855, 8000, 30
635, 3305, 13
601, 3796, 17
5374, 6171, 24
3574, 3284, 19
7527, 4356, 28
4610, 2321, 10
5369, 3496, 15
427, 4042, 21
4590, 3220, 14
1855, 7999, 30
2127, 6673, 23
7324, 2569, 19
5406, 6960, 11
776, 508, 11
917, 4270, 17
4367, 2939, 25
1855, 2, 30
5676, 3791, 10
7745, 6812, 23
257, 1445, 28
6705, 6257, 18
2506, 4349, 20
4241, 6496, 28
1856, 8000, 30
6041, 1833, 17
1886, 187, 19
4225, 7169, 27
4921, 51, 16
1856, 7999, 30
4062, 1202, 25
570, 4392, 23
517, 4104, 24
3680, 6597, 16
3393, 6044, 27
1856, 2, 30
5205, 2808, 25
7782, 5657, 20
7765, 6522, 29
917, 4750, 23
3753, 7449, 13
2120, 5418, 18
7691, 966, 14
1261, 4669, 13
3327, 6507, 11
1857, 8000, 30
2615, 7766, 25
997, 7104, 19
1445, 5069, 28
3498, 1530, 10
3079, 3189, 10
2308, 3987, 12
4255, 1601, 14
1857, 7999, 30
7868, 4752, 11
7310, 2042, 10
3205, 2365, 20
1136, 2787, 29
548, 3207, 22
4483, 7858, 29
406, 5882, 28
1063, 1577, 13
1468, 6356, 10
1857, 2, 30
4688, 5840, 17
4390, 3278, 29
858, 187, 13
6567, 934, 23
7689, 2873, 10
7504, 5971, 27
1858, 8000, 30
926, 3263, 11
4876, 3420, 19
698, 5177, 13
4421, 3267, 20
1953, 4801, 12
5075, 5237, 30
5754, 2656, 12
7473, 438, 22
1858, 7999, 30
5, 621, 16
4826, 2508, 20
3297, 7767, 18
4565, 7083, 22
6401, 6415, 14
1516, 2806, 19
1151, 3024, 23
1858, 2, 30
6287, 6109, 15
1600, 5082, 23
1058, 435, 22
4842, 6239, 17
97, 1318, 10
4812, 2938, 23
4105, 3473, 12
4773, 3206, 10
5276, 718, 11
1859, 8000, 30
2067, 5638, 27
5149, 4318, 22
1624, 3279, 22
6235, 4449, 17
2674, 994, 14
6957, 1134, 20
2268, 6516, 19
1859, 7999, 30
2155, 6044, 15
788, 6282, 29
7428, 736, 27
3049, 6415, 18
2808, 2621, 26
6596, 7780, 28
1655, 3583, 26
3153, 1715, 20
1859, 2, 30
5374, 5503, 28
6454, 7437, 21
379, 7102, 14
797, 1826, 13
1860, 8000, 30
902, 6036, 17
5251, 5525, 22
5930, 730, 13
210, 1051, 14
1860, 7999, 30
4749, 6089, 17
6319, 7310, 17
4842, 2460, 26
4925, 2878, 29
3718, 993, 18
1860, 2, 30
3645, 4951, 21
5726, 2182, 13
5665, 1106, 13
2178, 3405, 22
33, 4431, 26
7597, 5730, 25
1861, 8000, 30
1481, 875, 19
7484, 1480, 29
4296, 6700, 29
3798, 2740, 25
1861, 7999, 30
2954, 7065, 22
7966, 3981, 16
289, 4485, 18
3254, 5339, 27
2135, 2291, 25
758, 7431, 25
5405, 5613, 13
7380, 478, 29
6921, 921, 26
1861, 2, 30
2601, 5572, 15
5987, 7887, 20
4071, 3825, 21
7453, 2243, 11
6458, 2266, 21
255, 3087, 24
1862, 8000, 30
7603, 4676, 29
1601, 4801, 26
4306, 4802, 30
1159, 6460, 16
5483, 6963, 12
1797, 6721, 30
6987, 4698, 20
171, 2004, 25
1194, 7261, 19
3376, 6576, 27
1862, 7999, 30
710, 5497, 21
7292, 7634, 29
3352, 2405, 10
7202, 1853, 10
7827, 821, 28
476, 3150, 25
6780, 4309, 26
6816, 3765, 30
6964, 4375, 21
1862, 2, 30
1522, 3646, 11
6941, 2674, 25
1644, 1053, 10
7304, 2674, 26
4791, 4656, 22
4505, 6342, 19
682, 7107, 11
5143, 5654, 24
1863, 8000, 30
2618, 6219, 21
490, 2835, 17
5176, 4603, 12
6741, 3517, 21
1525, 4507, 27
7893, 3844, 11
2035, 1235, 18
3548, 5012, 10
2994, 7264, 26
6389, 3521, 28
1863, 7999, 30
4604, 3747, 19
4690, 141, 12
3767, 482, 29
2296, 1510, 23
5116, 1284, 13
1863, 2, 30
2954, 1866, 23
6892, 7333, 16
7266, 2911, 27
5842, 5852, 25
6552, 6011, 18
1864, 8000, 30
3708, 7156, 20
933, 2852, 21
6615, 6365, 15
6284, 1328, 29
3930, 1511, 10
7381, 1337, 25
3966, 5202, 21
5957, 2553, 24
1864, 7999, 30
1851, 5490, 23
7277, 3617, 29
6787, 1943, 29
5365, 5530, 29
3402, 6027, 26
5335, 4959, 24
4810, 3195, 18
6342, 2259, 25
1864, 2, 30
6755, 1927, 10
2364, 2270, 13
5928, 3056, 10
4412, 3114, 17
1865, 8000, 30
1748, 1024, 27
2278, 2669, 11
2016, 6156, 30
4276, 5737, 22
1206, 4781, 20
6728, 578, 22
1865, 7999, 30
1414, 147, 13
6306, 555, 22
1012, 3287, 28
4828, 1334, 24
885, 2892, 12
1063, 4672, 22
5618, 5791, 12
7777, 5981, 16
7818, 6303, 26
659, 5237, 29
1865, 2, 30
4900, 41, 21
957, 5393, 30
4009, 6970, 22
1615, 7951, 24
95, 6438, 27
5986, 6186, 27
3695, 947, 10
972, 5226, 14
6391, 1006, 19
6600, 6002, 22
1866, 8000, 30
6753, 3767, 12
5692, 1859, 19
4825, 5849, 16
2339, 4214, 25
1426, 7498, 15
7440, 1775, 13
3795, 42, 12
3738, 765, 21
4160, 922, 10
2123, 4906, 16
1866, 7999, 30
7413, 4918, 30
1893, 1772, 26
6578, 7430, 21
2798, 5267, 24
2088, 4703, 15
784, 5067, 30
5187, 6428, 22
7129, 5827, 20
3964, 4334, 30
2991, 425, 17
1866, 2, 30
753, 2947, 22
3109, 2190, 26
2007, 2211, 12
7215, 6080, 24
1867, 8000, 30
1645, 1815, 20
164, 3563, 12
1771, 2762, 20
7197, 7561, 12
1617, 4437, 25
1867, 7999, 30
2410, 1954, 25
7031, 1590, 25
3587, 1272, 13
1639, 7233, 29
2769, 2406, 16
4975, 2305, 11
443, 3868, 26
699, 4437, 12
4866, 4107, 25
1867, 2, 30
410, 919, 22
5144, 5672, 15
3638, 3626, 14
3543, 2200, 24
1868, 8000, 30
723, 246, 17
2926, 7304, 19
7459, 5164, 16
4382, 4411, 12
1868, 7999, 30
3833, 6212, 14
7408, 1997, 22
3860, 328, 11
6937, 886, 11
3904, 5710, 17
292, 4419, 28
4934, 7455, 24
1868, 2, 30
1803, 2573, 22
4006, 1433, 27
5921, 3136, 24
5504, 749, 14
6587, 272, 10
1869, 8000, 30
3193, 2506, 14
7260, 5806, 19
6446, 2155, 24
3208, 7752, 29
5259, 6319, 23
4004, 4734, 28
3966, 1273, 30
6299, 1737, 14
1869, 7999, 30
1923, 3395, 27
5748, 1247, 26
2686, 7959, 20
5411, 6157, 29
1869, 2, 30
1440, 2854, 13
446, 922, 12
2562, 4004, 12
7714, 2706, 27
7341, 4391, 29
5697, 4664, 11
6675, 1003, 22
3759, 808, 27
7683, 5868, 25
1870, 8000, 30
7865, 4654, 23
377, 1011, 19
4764, 3665, 24
2268, 7983, 28
2984, 875, 14
7615, 3437, 10
6287, 767, 22
7849, 5609, 12
1870, 7999, 30
7874, 1964, 26
4401, 7984, 19
4772, 1160, 27
3218, 2641, 21
1870, 2, 30
473, 2166, 17
4148, 5649, 25
1060, 5191, 11
2501, 5112, 29
840, 643, 28
1353, 3583, 12
2270, 2128, 22
1871, 8000, 30
1873, 7468, 26
3170, 7197, 13
2611, 5393, 16
5822, 2893, 12
4779, 7985, 21
6477, 4824, 10
6898, 5516, 29
1871, 7999, 30
657, 3848, 20
4222, 3678, 11
3284, 527, 14
1871, 2, 30
3792, 2048, 20
7401, 4145, 19
7121, 6524, 29
6814, 3713, 23
1915, 334, 12
7501, 6492, 27
1401, 1166, 26
6294, 7946, 25
1872, 8000, 30
625, 7642, 12
2173, 1988, 10
4686, 1659, 10
7435, 2587, 28
7466, 820, 30
7456, 7982, 10
5217, 2943, 12
954, 6889, 12
7296, 2627, 23
6721, 808, 18
1872, 7999, 30
2341, 4461, 18
4549, 199, 10
76, 2440, 15
1419, 6532, 22
3287, 386, 11
3500, 1189, 20
3895, 4446, 15
1872, 2, 30
4401, 4414, 16
3031, 832, 13
7476, 6416, 22
7555, 1638, 30
7424, 6405, 17
5284, 1268, 27
1873, 8000, 30
6868, 2652, 18
318, 4332, 30
6643, 4768, 17
7364, 6739, 25
7839, 6890, 23
2787, 6731, 19
5616, 3214, 26
1873, 7999, 30
1779, 1217, 27
7239, 7448, 21
285, 290, 15
4786, 1897, 23
736, 2017, 27
996, 3663, 17
6514, 1327, 25
976, 2331, 13
6310, 2292, 25
1873, 2, 30
2931, 232, 27
1917, 6650, 12
6758, 5268, 20
4301, 5046, 25
3810, 5914, 26
7574, 6383, 27
5824, 5859, 12
2986, 1571, 10
1874, 8000, 30
2405, 6331, 20
796, 651, 21
56, 5800, 18
5168, 3717, 18
1332, 3368, 25
1874, 7999, 30
7130, 3292, 12
7064, 5973, 13
3941, 6184, 23
6801, 3049, 26
4138, 1701, 14
917, 5934, 11
583, 2791, 13
4817, 6745, 26
3741, 2752, 29
3803, 7020, 14
1874, 2, 30
6491, 3717, 28
275, 5215, 15
278, 4420, 26
4013, 5530, 13
3948, 2973, 21
7322, 3356, 11
3309, 7524, 12
1464, 2742, 17
1875, 8000, 30
5616, 7388, 28
7912, 5782, 14
3697, 7084, 17
1875, 7999, 30
1022, 3334, 18
3316, 6322, 20
7983, 2283, 30
1054, 5547, 12
5711, 4957, 26
331, 5037, 22
1418, 1001, 10
1875, 2, 30
4476, 4961, 16
5978, 1933, 20
5550, 5218, 27
7926, 3401, 19
1125, 1128, 25
7589, 6024, 26
3663, 7848, 28
2486, 1564, 11
698, 7854, 21
1876, 8000, 30
3751, 3325, 17
4751, 5166, 16
6158, 4961, 12
7816, 3814, 11
2747, 6893, 12
590, 5709, 11
1876, 7999, 30
3765, 7088, 22
94, 4067, 14
6041, 4135, 25
5185, 3298, 13
6114, 5993, 26
4946, 7611, 19
992, 7151, 10
1876, 2, 30
5625, 7937, 27
920, 1582, 25
7296, 3776, 24
4321, 4609, 18
1929, 4988, 11
292, 7706, 28
4699, 3130, 21
1877, 8000, 30
6010, 2935, 26
91, 2359, 21
2096, 4684, 14
3502, 6141, 22
5261, 7972, 22
5637, 7917, 18
6572, 1843, 25
3232, 68, 16
3212, 7056, 27
1877, 7999, 30
6884, 4452, 16
1505, 187, 18
4377, 6943, 18
1877, 2, 30
5953, 3493, 11
6258, 2252, 10
1461, 7811, 19
5296, 7336, 29
